,Job Title,Job Description,Rating,Company Name,Location,Headquarters,Size,Founded,Type of ownership,Industry,Sector,Revenue,Competitors
54,Data Analyst,"Osome is Singapore-based Fintech startup that offers services allowing small and medium businesses manage their Accounting, Bookkeeping, Payroll and Secretarial services with ease, efficiently, all fully digital and at very competitive rates. Our goal is to bring great user experience, high turn-around speed and excellent quality into these mundane tasks. We accomplish this by investing a lot into technology, AI and automation.

We are looking for a data analyst who is proficient with SQL. Your primary focus will be on building reports and turning data into insights leading to business decisions.

Responsibilities
Collect business requirements, turn them into data and reporting requirements
Build reports: design, implement, test, analyse, visualise, schedule
Turn raw data into appropriate visual form using standard charts and diagrams
Identify improvements for data collection and storage, feed those to development teams
Provide insights about main findings and give suggestions based on the analysis
Skills
Strong analytical skills with the ability to collect, organize, analyze, and disseminate significant amounts of information with attention to detail and accuracy
Good understanding of relational databases
Strong proficiency in SQL
Knowledge of statistics
Good visualisation skills
In addition, great plus if you possess any of the below:
Experience with PostgreSQL
Knowledge of a general purpose programming language (e.g. Python, Java etc.) or a statistical computing language (e.g. R, Matlab etc.)
Experience with BI platforms (e.g. Tableau, Qlik, Metabase)
Benefits
Experience the most exciting growth phase of a start-up first-hand – we are on an exponential growth path and providing each individual opportunity to change the way we do things (5x revenue growth over the last 12 months)
Grow yourself in an environment where mutual growth is the goal of everyone
International environment (15+ nationalities)
Competitive renumeration package",5.0,"Osome
5.0",Singapore,"Sheung Wan, Hong Kong",1 to 50 employees,-1,Company - Private,-1,-1,Unknown / Non-Applicable,-1
55,Predictive Data Analyst,"Predictive Data Analyst

In a constantly changing world, we work together with our people, clients and communities to enable them to fulfill their potential to do great things. We believe that by bringing everyone together, we can solve problems using innovative technology that can create a world that is sustainable and secure. At NTT, we encourage you to remain continuously curious, as that is what keeps you fast, flexible and relevant. No two days will be the same but that is what will help you grow and realize your full potential.

The power is in your hands to do great things. It’s time to lead the change, be the authentic you, to solve difficult challenges, to set the pace of change and to unleash your potential.

Want to be a part of our team?

The Predictive Data Analyst is responsible for designing, developing and implementing data models for applications and systems in order to derive trends and facilitate business decisions.

They develop information driven insights to help identify trends and opportunities and provide solutions based on these insights.

Working at NTT

Stakeholder engagement
Internal: Data Engineers, Business Consultants
External: TBC
Value Chain Linkage
TBC
Skills and attributes


Data Analysis

Investigates corporate data requirements, and applies data analysis, data modelling and quality assurance techniques, to establish, modify or maintain data structures and their associated components (entity descriptions, relationship descriptions, attribute definitions). Provides advice and guidance to database designers and others using the data structures and associated components.

Analytics

Specifies and applies appropriate analytical techniques to create information which supports business decision-making. Formats and communicates results, using textual, numeric, graphical and other visualisation methods appropriate to the target audience.

Database Design

Develops and maintains specialist knowledge of database concepts, object and data modelling techniques and design principles and a detailed knowledge of database architectures, software and facilities. Analyses data requirements to establish, modify or maintain object/data models. Evaluates potential solutions, demonstrating, installing and commissioning selected products.

Work Outputs


Business support

The Predictive Data Analyst acts as the data analytics expert and understands and extracts meaning from data relationships, developing reports to enable effective use of the resulting knowledge. He/she will utilize data models to generate profiles that allows the customization of service offering to the specific needs of clients. This individual develops predictive modelling and trend analysis tools that anticipate client needs and provides real-time solutions that meet these needs.

Data management and reporting


It is the responsibility of this position to prepare and create monthly and quarterly reports highlighting methods to align program activities with desirable business outcomes. The Predictive Data Analyst is required to perform analysis of data requirements, data profiling, and develop source to target mappings. They assist with data gathering strategies to ensure alignment with corporate goals and objectives.

Data modelling

Identifies new opportunities for data gathering to fill gaps in existing models and/or enhance models in order to drive higher rate of predictive capability. The Predictive Data Analyst designs and enhances data models to analyse and predict future client behaviours enabling proactive solutions to client needs. They implement statistical tools to build predictive models, working with consulting teams to set analytical objectives, approach and work plans. They translate analytical model results to business insights, developing and testing algorithms to address real time data.

Next career steps
Senior Predictive Data Analyst
Education required
Master's degree in computer science, Mathematics, Statistics, Data Analytics, Business Analytics
Certifications required
TBC
Work experience required
5+ years’ experience creating and maintaining relational data models.
Solid experience with data analysis, data verification and problem solving
Experience with statistical analysis, data mining and reporting tools
Demonstrated experience working with databases and data warehouse structures
Experience with linear/logistic regression, decision trees, clustering techniques, experimental test and design, ML algorithms
Sound knowledge of predictive modelling and statistics
What will make you a good fit for the role?

Join our growing global team and accelerate your career with us. Apply today.
Equal opportunity employer

NTT is proud to be an equal opportunity employer with a global culture that embraces diversity. We are committed to providing an environment free of unfair discrimination and harassment. We do not discriminate based on age, race, color, sex, religion, national origin, disability, pregnancy, marital status, sexual orientation, gender reassignment, veteran status, or other protected category.",3.3,"NTT
3.3",Kallang,"Tokyo, Japan",10000+ employees,1967,Company - Public,IT Services,Information Technology,$10+ billion (SGD),"Capgemini, Accenture, Deloitte"
56,Business Intelligence and Data Analyst,"Business Intelligence and Data Analyst

About OANDA

We have come a long way since our first currency feed 23 years ago, we are an award-winning global company offering leading currency solutions for both retail and corporate clients, from a tech start-up to a global corporation. Founded in 1996, we became the first company to share exchange rate information on the internet free of charge and in 2001, we launched a trading platform that helped pioneer the development of online-based trading around the world, enabling forex and CFD investors the ability to trade the financial markets. Our vision is to transform how our clients can meet all of their currency needs with innovative and award-winning solutions. Under new ownership with significant ambitions to grow the business on the global stage, we are looking for highly motivated, passionate individuals who want to make a mark in a dynamic environment.

Who You Are:
You’re looking for an opportunity to work with great people in an energetic and open company culture, to make your mark with a young, Agile team that is re-shaping the future of data and analytics at OANDA. You enjoy collaborating across many different disciplines within a company to help drive towards a common goal. You’re as passionate about engineering an efficient solution to a technical problem as you are at measuring and driving high-level impact to the business. You’re naturally curious about what makes a company succeed; to you, data is not just the answer, but a means to asking more questions.

Our Team:
Is a cross-functional BI/Analytics team made up of data scientists, data and software architects, software engineers and business reporting analysts spanning the globe
Has ownership over data company-wide, from analytics to global business reporting, compliance reporting and other data inquiries
Manages the entire data lifecycle from extraction to visualization
Works in SQL, Java, C++, Google Cloud BigQuery, Python and are always prototyping new technologies
You Will Assist the Lead Reporting Analyst:
Develop data-oriented solutions working with Big Data and relational databases in order to solve complex business problems leading to data-driven decision making
Partner closely with a cross-section of the company including Strategy, Business Development, Marketing, Sales, Trading, Finance and Compliance, to answer high-level business questions and gain insights from the data you help to collect and manage
Perform data analysis and modeling, create reporting and visualizations and educate the company on your findings
Influence the company’s strategic direction through enabling our business leaders to make data-driven-decisions
Support the activities related to the collection, review, cleansing and reporting of data as well as end user adoption of our BI applications across the organization
Develop data-integration processes to integrate disparate datasets into a cohesive data model in support of BI and Analytics requirements
Participate in planning sessions with key stakeholders to develop use cases and requirements for data driven analytical solutions
Help maintain OANDA’s White-Knight standard in the Forex Trading industry through Compliance initiatives
Identify and apply statistical and advanced analytical methods with customer teams enabling action-oriented results
Implement necessary processes and tools to ensure process maturity and best practices are followed
Lead design discussions as it relates to business intelligence and database solutions and drive decisions through to completion
You’ll Excel Because of Your:
Bachelor’s/master’s degree in Computer Science, Mathematics or Statistics
5+ years post-graduate experience working with relational databases, SQL, data modelling
Experience in data gathering, data analysis, conceptual and logical models, physical data design and dealing with large, complex datasets
Strong in MS Office , Excel and Powerpoint
Excellent written and verbal communication skills
Sense of urgency and time management skills
Able to work across geographies and multiple time-zones
Worked at other FinTech companies and have a background in Finance as an asset
Experience in Python, Google Cloud/BigQuery/BigData technologies as an asset
Familiarity with BI reporting with excellent customer-centric skills
Worked with enterprise business intelligence platforms like Domo, Tableau or MicroStrategy as an asset
We Value Our People:
Advance your career through company-sponsored education and training
Attend company hosted events with speakers in our industry OANDA Global Corporation is a diverse and global team with offices around the world. We value the unique skills and experiences each individual brings to OANDA.
We are committed to creating and sustaining a collegial work environment in which all individuals are treated with dignity and respect and one which reflects the diversity of the community in which we operate. We provide an inclusive and accessible environment for everyone. Candidates selected for an interview will be contacted directly. If you require accommodation during the recruitment and selection process, please let us know. We will work with you to provide as seamless a recruitment experience as possible.",2.5,"OANDA Corporation
2.5",Singapore,"San Francisco, CA",201 to 500 employees,1994,Company - Private,Brokerage Services,Finance,Unknown / Non-Applicable,"GAIN Capital, CMC Markets"
57,Data Analyst,"Bachelor’s degree in Economics / Statistics / Computer Science / Data Analytics / Geospatial Data Analytics or related quantitative field; and

b. At least three (3) years of experience as a Data Analyst in data analytics projects for data modeling, solution design and development, data presentation and visualisation as well as working with business users to identify the needs of data analytics; and
c. Proficient in performing data mining, interpret data, analyse results, data integration, ETL and data mapping activities

Job Type: Full-time",-1,Rapsys Technologies,Singapore,-1,-1,-1,-1,-1,-1,-1,-1
58,Focused Financial Data Analyst Intern (September onwards),"Do you have a passion for data? Join our investment team and gain hands-on experience in implementing and developing digital wealth management platforms.

What we're offering
A chance to interact and work with key Bambu players (don't be surprised if you find yourself having a casual chat about your favorite hobbies with our CEO).
The experience will help you determine if this is the right career path and industry for you!
A space to develop and execute your own ideas. We are always looking for a fresh perspective.
Killer office with pretty decent perks. We take care of our people.
What you need to do:
Research Asset allocation models to understand added value.
Help specify and code our asset allocation module.
Work on big data to extract predictive factors for financial product scoring.
Help the investment team in building optimal portfolios
Work alongside our data scientists, investment specialists and tech team.
Requirements:
Background in Math, Quantitative finance and statistics
Good communication skills in English
Likes research
Interested in Finance and Fintech in particular
Knows Python or comparable data analysis languages like R.",4.8,"Bambu
4.8",Singapore,"Singapore, Singapore",51 to 200 employees,2016,Company - Private,Investment Banking & Asset Management,Finance,$1 to $5 million (SGD),-1
59,Data Analyst/Intern,"Job Description:
Passionate about data engineering and data science? You will work with top shipping experts and the best in chemical shipping research in Singapore to create value in shipping intelligence and analytics.

Responsibilities:
Undertake collection, pre-processing and maintenance of large, complex data

Utilise analytical, statistical and programming skills to develop machine learning tools and/or processes and build predictive models

Develop and implement data analyses systems that optimise statistical and computational efficiency and quality

Through the acquirement of shipping domain knowledge, create valuable shipping metrics, analytics, visualisations, insights that enable decision-making

Prerequisites:
Experience in the Data Science and Engineering field

Minimum a Bachelor’s Degree majoring in Statistics, Data Science/Analytics, Mathematics, Applied Maths, Computer Science, or similar discipline

Knowledge of statistics and experience in statistical programming (R, Python) and databases (SQL, etc)
Technical Expertise in data models, segmentation, data mining and predictive modelling techniques
Deeply curious, creative, driven and organised with good communication and interpersonal skills
A big plus if you have experience in managing database design development and project management",4.5,"SHIPSFOCUS
4.5",Singapore,"Singapore, Singapore",1 to 50 employees,2016,Company - Private,Shipping,Transportation & Logistics,Unknown / Non-Applicable,-1
60,Retail Finance BI&A - Data Analyst,"Retail Finance BI&A - Data Analyst
Department: Retail Finance
Level: Experienced
Office Location: Singapore

Our Retail Finance team enables and drives innovations by providing a range of financial products and services to individuals and SMEs across the region. Join us and be the driving force in launching our business across multiple markets in Southeast Asia.
Responsibilities:
Critically evaluate and define business metrics; develop analysis that lead to actionable insights to support the continuous improvement of the Retail Finance business
Consolidate data from multiple sources including operations, marketing and source databases to create integrated views that can be used to drive decision making
Work with several large and complex SQL databases
Utilise established data warehousing practices and data visualisations
Requirements:
Bachelor’s degree and above in Computer Science/Engineering, Business Analytics, Information Technology, Statistics and other related fields
A degree from a worldly recognised university with good academic credentials
2 years’ and above working experience in business analytics related roles
Proficient in SQL and Python; experience in Hadoop ecosystem (Hadoop, Spark, Hive)
Familiar with data visualisation tools
Entrepreneurial spirit and startup mindset
Work well with cross-functional teams in a fast-paced environment
Experience in business intelligence in e-commerce is a plus
Experience in constructing business intelligence tools is a plus",3.5,"Shopee
3.5",Singapore,"Singapore, Singapore",5001 to 10000 employees,2015,Company - Private,Internet,Information Technology,Unknown / Non-Applicable,"Lazada, Tokopedia"
61,"HR, Data Analyst","HR, Data Analyst
Department: People, Legal and Finance
Level: Entry Level
Office Location: Singapore

The People, Legal and Finance teams at Shopee play a crucial organizational role in Shopee. The teams are responsible for all employees and their business needs by channeling important resources to support all the key functions in the company. People is key to Shopee. Therefore, as Shopee expands, there is an increasing need to develop and support our employees to bring Shopee to greater heights.
Job Description:
Design, develop and implement operational metrics and analytics for HR
Generate reports and dashboards that can enable HR to look at several aspects of employee behaviors such as attrition, turnover, tenure, performance, engagement, etc
Identify themes, trends and issues to generate useful insights and more data-driven decision making for HR
Enhance data collection procedures to include information that is relevant for building analytic systems
Process, cleanse and verify the integrity of data used for analysis
You may also have the opportunity to work on other projects in HR such as employer branding, employee engagement, performance management
Requirements:
Good university degree
Have an interest in HR-related topics, research, data, metrics and analysis
Good technical skills such as python
Be able to do storytelling from numbers to insights
Detail-oriented and excellent data sense
Good interpersonal and communication skills
Logical thinking and strong problem solving skills
Independent, meticulous and with a strong sense of responsibility",3.5,"Shopee
3.5",Singapore,"Singapore, Singapore",5001 to 10000 employees,2015,Company - Private,Internet,Information Technology,Unknown / Non-Applicable,"Lazada, Tokopedia"
62,Data Analyst,"Responsibilities:
Interpret data, analyze results using statistical techniques and provide ongoing reports
Identify, analyze, and interpret trends or patterns in complex data sets
Filter and “clean” data by reviewing computer reports, printouts, and performance indicators to locate and correct code problems
Work with management to prioritize business and information needs
Locate and define new process improvement opportunities
Any other related duties as and when assigned.

Requirements:
Diploma or higher in Computer Science, Information Management or Statistics
Hands on software programming skills.
Proven working experience as a data analyst or business data analyst
Strong analytical skills with the ability to collect, organize, analyze, and disseminate significant amounts of information with attention to detail and accuracy
Possess excellent problem solving, presentation, organizational and project management
Good communication skill and interpersonal skill
Adept at queries, report writing and presenting findings
Familiar with ERP System, FACT System add on advantage.
Excellent in Ms Office (Word / Excel / PowerPoint).
Working area at Tuas Place
Interested candidates are invited to apply by e-mail info@straitsmarinesupply.com",-1,Straits Marine Supply Pte. Ltd.,Tuas,"Singapore, Singapore",Unknown,-1,Company - Private,-1,-1,Unknown / Non-Applicable,-1
63,Data Analyst Internship,"Singapore
Technology (Singapore)
Full Time Intern

Some Things To Know Before You Apply
We have big plans to disrupt the private capital market — reinventing the traditional fundraising process for businesses and curating opportunities
Successful interns may be offered a full-time position
We slog it out but we party well
Our interns have attested to our engaging and enjoyable internship programme — learn more about their experiences at https://fundnel.com/page/fundnel-family

Job Purpose
Help to build Fundnel products for the next phase of growth along with our vision
Work in a team with other data analysts to build develop the brain of our proprietary platform, Deal Management System using machine learning to make sure Fundnel is able to evaluate and screen businesses efficiently and accurately
Roles & Responsibilities
Interpret data, analyse results using statistical techniques, identify trends or patterns in complex data sets, and provide ongoing deal analytics reports to support investment decisions
Create an analysis framework that provides the insights needed to make informed business decisions
Provide insights from multiple large data-sets through visualization and storytelling
Build and maintain data procedures that gathers and process data from multiple technology platforms, ultimately driving automation and machine learning
Process, cleanse, and verify the integrity of data used for analysis
Identify and define new process improvement opportunities
Skills & Experience Required
0-3 years of industry experience as a Data Analyst
Strong background in Data Management, Analytics and Programming
Strong understanding of advanced statistical techniques and concepts (regression, properties of distributions, statistical tests and proper usage, etc.) and experience with applications.
Good knowledge of data analytics modelling techniques and statistical analysis and proficient in data analytics tools such SPSS, R, Python.
Experience in using data mining tools/library such as Pyspider, MechanicalSoup, Beautiful Soup, Scrapy, selenium.
Knowledge of SQL query, and experience in using DB tools is a plus
Well-versed in the core MS Office suite programs and an advanced user of Excel including the ability to use formulas, macros, functions, and pivot tables
Technical expertise regarding data models, database design development, data mining and segmentation
Bachelor's or Master’s degree in Data Science, Mathematics, Economics, Computer Science, Information Management or Statistics
Knowledge of digital marketing (i.e. Google Analytics, SEM, Programmatic Advertising) is a plus
The Ideal Candidate Should Be
Interested in dealing with data, including finding and exploring more efficient ways/programs (e.g. machine learning) to collect, store, and analyse data
Preferably have some understanding of terms in financial statements and financial ratios
Strong problem-solving skills – able to find various ways to solve problems and decide which solution to move forward
Ability to work under pressure and tight timings
Team oriented, but highly independent for their own projects
High level of organizational skills and ability to prioritise
Able to commit for a minimum of 4-6 months

Only successful applicants will be contacted.

Please come prepared for an intensive round of interview.",4.4,"Fundnel Pte Ltd
4.4",Singapore,"Singapore, Singapore",1 to 50 employees,2015,Company - Private,Investment Banking & Asset Management,Finance,Unknown / Non-Applicable,-1
64,Costing Data & Operations Lead Analyst,"The NIKE Costing Framework (NCF) is a unique program within Global Sourcing and Manufacturing (GSM) that is revolutionizing footwear product costing across NIKE Manufacturing Partners. NIKE Costing bridges Footwear Development, Planning, Sourcing and Manufacturing through a driver-based costing platform that provides actionable transparency to manufacturing costs. As a Costing Data & Operations Lead Analyst, you will deliver standardized, centralized costing data management and operational support for footwear costing processes in Asia.

Responsibilities include driving and communicating key performance indicators (KPIs) of operational processes that support product costing across the manufacturing source base. Create and track KPIs in support of quote and confirmation processes including quarterly reporting deliverables. Develop automated processes to cleanse, integrate and evaluate large datasets from multiple disparate sources. Identify meaningful insights from large data and metadata sources; interprets and communicates insights and findings from analysis. Generates reports and regular datasets or report information for end- users using system tools and database or data warehouse queries and scripts. Maintains report forms and formats, information dashboards, data generators, canned reports and other end- user information portals or resources. Create specifications for reports based on business requests.

Provide ad hoc support and identify opportunities to further remove non-product creation workload from Cost Engineering teams. This includes standardizing and consolidating costing data and administrative tasks.

You will partner cross-functionally to identify areas of opportunity that enable effective operationalization of the NIKE Costing program, at scale, through the lens of data, information, analytics & automation. To be effective, you will possess a high degree of comfort in understanding details, simplifying the complex, and communicating effectively across the NIKE matrix. Ability to pull and work with data from various systems is required.

Job Requirements :

Bachelor's degree with a focus in Business Management, Finance, IT or related field
5+ years experience in finance, business process, operations or product costing
Experience working for a Fortune 500/multinational company or management consulting firm preferred
Knowledge of footwear product creation process, manufacturing, costing, or footwear supply chain a plus
Ability to motivate and drive results indirectly and independently
High proficiency in problem solving and developing new process and solutions
Ability to work across borders and collaborate effectively with a geographically and culturally diverse team
Strong verbal and written communication skills
Well organized with accuracy and sharp attention to detail
Strong analytical skills and ability to work across disparate IT systems
Advanced proficiency with Microsoft Excel, SAP, Business Warehouse or any other reporting/query tool knowledge (eg Cognos, Tableau, Business Objects) is preferred",4.1,"Nike
4.1",Singapore,"Beaverton, OR",10000+ employees,1972,Company - Public,Consumer Products Manufacturing,Manufacturing,$10+ billion (SGD),"adidas, Under Armour, lululemon"
65,Data Analyst,"Ensign is hiring !

Reporting to the Director of Systems Development, the Data Analyst, will work closely with Data Scientists, Threat Analysts and Software Engineers to develop and manage data products. The incumbent will be accountable to identify anomalies and present analytical insights using data mining tools.

Responsibilities

Design and deploy efficient and reliable data pipelines including optimal ingestion and parsing of raw data at scale
Analyse, validate and prepare data to facilitate transformation, enrichment and correlation
Design and develop visualisation tools to better understand the data
Develop automated and logical data models and participate in the formulation of threat modelling and analysis to determine the correct feature sets and data sets for data model creation
Maintain data warehouse architecture and relational databases where applicable
Engage and understand the different behavioural aspects of cyber threat from in-house threat analysts as well as gather requirements from other stakeholders
Analyse large volume of raw, unstructured and structured data such as internet traffic, logs and other forms of data sources using platforms and languages such as Apache Spark, MPP DB, Hadoop, Scala, Python and R
Deliver detailed documentation and ensure quality throughout project lifecycle

Requirements

Bachelor’s degree in Data Science/Mathematics/Statistics/Computer Science/Computer Engineering/Computer Science or equivalent
At least 3 years of working experience in Data Science/Analytics with a focus on creating data models or algorithms to discover patterns and trends, and understanding customer and business needs
Experience with data science platforms and programming languages such as Anaconda, Hadoop, Scala, Python, pandas, R, Java, Spark, SQL, etc. Python is a must
Experience in batch/real-time data integration and processing
Advantage if the candidate has some experience in cyber security domain and knowledge in malware and cybercriminal’s/nation-state group’s behaviours, motivations and typical TTPs (Tactics, Techniques, and Procedures)",2.7,"Ensign InfoSecurity
2.7",Kallang,"Singapore, Singapore",501 to 1000 employees,-1,Company - Private,-1,-1,Unknown / Non-Applicable,-1
66,Data Analyst,"Responsibility
We are looking for Data Analyst – Assistant Manager / Executive, to add value and improve our operations by bringing a systematic and disciplined approach to the effectiveness of risk management, control, and governance processes. The successful candidate will possess a thorough knowledge of Data Analytics, Internal Control, IT audit and a sound judgement.

– Develop and maintain visualizations, reports, and metrics using data from multiple systems (Autoline, Pentana, Applications, Databases, etc.) that communicate information effectively using Tableau or similar tools
– Design and build business analytics and application solutions to automate and support operations across the global team
– Maintain, troubleshoot, and provide support for existing applications and tools
– Develop and maintain database solutions for supporting analytics and applications
– Manage technical projects to completion that support the growth and improvement of the business
– Conduct research and collect data which will help in continual product development that meet department requirements
– Ensure high quality data are collected and integrity of the data
– Process data to develop reports specifically required by the department
– Analyse information using various statistical methods, trying to see patterns in data
– Create reports and presentations
– Perform other duties as directed by management
– Highly valued with External/Internal Audit and/or IT audit experiences

Requirements
– Minimum Diploma/ Degree in Statistics/Computer Science/Accounting/Finance
– Proven working experience in Data Management, Consolidation and Analysis (minimum 3-5 years working experience)
– Knowledge of and experience with Tableau or relevant for data manipulation and visualization
– Knowledge of and experience with Visual Basic for Applications (VBA), Visual Basic (VB), or VB.Net
– Knowledge of and experience with queries in T-SQL using SQL Server Management Studio and Microsoft SQL Server or similar relational database environments
– Advanced knowledge and high proficiency in Microsoft Excel is required
– Working technical experience in SAP preferred
– Strong verbal, written, and organizational skills
– Advanced computer skills on Microsoft Office (Word, Excel, PowerPoint, Project, etc.), accounting software and databases
– Ability to manipulate large amounts of data and to compile detailed reports
– Possess excellent problem solving, presentation, organizational and project management
– Proven knowledge of auditing standards and procedures, laws, rules and regulations
– High attention to detail and excellent analytical skills
– Sound independent judgement
– Review, assess and recommend changes in accounting systems and internal audit controls of a business unit

Contact Info
Interested applicants should write in with full resume indicating current and expected salary together with a recent photo to:

HR Dept – Trans Eurokars Pte Ltd
Eurokars Centre
12 Sungei Kadut Ave
Singapore 729648
hr@eurokars.com.sg",2.0,"EUROKARS GROUP
2.0",Sungei Kadut,"Singapore, Singapore",201 to 500 employees,-1,Company - Public,Transportation Equipment Manufacturing,Manufacturing,Unknown / Non-Applicable,-1
67,SENIOR DATA BUSINESS ANALYST - CAPITAL MARKETS (JD#6058) #SGUNITEDJOBS,"Job Summary

Our client within the Financial Services is looking for experienced Data Analyst to join their team and drive data-warehouse migration projects. You would be involved with data repository across various trade processing, risk systems in a global enterprise environment.

#SGUnitedJobs #BankingBusinessAnalyst #DataAnalyst #Datawarehouse #datamigration

Mandatory Skill-set

Bachelors degree in Information Technology or Computer Science;
10+ year of experience working in IT Software Development, Migrations project;
Strong in-depth knowldge and experience in SQL and relational database management systems;
Good understanding in scripting / Java programming for process automation;
Knowledge and experience in banking dominas i.e. Investment Banking, Capital Markets or other financial products;
Good knowledge in trading lifecycle of common asset classes;
Strong analytical and problem solving skills;
Independent, proactive and able to work within high pressure environment managing mutiple activities and priorties;
Excellent written and verbal communication.

Desired Skill-set

PMP and/or ScrumMaster Certified;

Responsibilities

Responsible for data-warehouse migration projects using exisiting application architecture;
Design and develop complete end-to-end solutions taking on responsibilities and ownership;
Take on techno-functional roles to develop business cases used for Capital Markets and Investment Banking;
Translate functional requirements to technical specifications providing scripts, related tables and job scheduling;
Work and collaborate with Business SME, functional teams and technical teams to develop business requirements and scalable solutions at a global level;
Ensure proper documentation and tracability of decision points and impact during the data-migration projects;
Eye for detail, identify risks and able work with levels of ambiguity for the projects.

Should you be interested in this career opportunity, please send in your updated resume to apply@sciente.com at the earliest.

When you apply, you voluntarily consent to the disclosure, collection and use of your personal data for employment/recruitment and related purposes in accordance with the SCIENTE Group Privacy Policy, a copy of which is published at SCIENTE’s website (https://www.sciente.com/privacy-policy).

Confidentiality is assured, and only shortlisted candidates will be notified for interviews.

EA Licence No. 07C5639",3.4,"SCIENTE INTERNATIONAL PTE. LTD.
3.4",Singapore,"Singapore, Singapore",1 to 50 employees,-1,Company - Private,-1,-1,Unknown / Non-Applicable,-1
68,Data Analyst Intern,"Responsiblities Include but not limited to: Collecting and interpreting data Analysing results Reporting the results back to the relevant members of the business Identifying patterns and trends in data sets Working alongside teams within the business or the management team to establish business needs Defining new data collection and analysis processes Create dashboards to support business Training users Requirements Ability to think out-of-box to experiment with new metrics that go beyond simple aggregated numbers. Technical knowledge in SQL, data preparation, Python, PowerBI/Tableau, Basic Statistics Strong analytical skills, good attitude, responsible and self-motivated Team player with good interpersonal skills and communication skills Proficient in Microsoft Office applications",2.8,"ComfortDelGro
2.8",Singapore,"SINGAPORE, Singapore",10000+ employees,2003,Company - Public,Bus & Coach Services,Travel & Tourism,$2 to $5 billion (SGD),-1
69,"Business Analyst, Data Management and Data Privacy Operations","Job: Operations
Primary Location: ASEAN & South Asia-Singapore-Singapore
Schedule: Full-time
Employee Status: Permanent
Posting Date: 19/May/2020
Unposting Date: 03/Jun/2020

Business Analyst, Data Management & Privacy Operations

About Standard Chartered
We are a leading international bank focused on helping people and companies prosper across Asia, Africa and the Middle East.

To us, good performance is about much more than turning a profit. It's about showing how you embody our valued behaviours - do the right thing, better together and never settle - as well as our brand promise, Here for good.

We're committed to promoting equality in the workplace and creating an inclusive and flexible culture - one where everyone can realise their full potential and make a positive contribution to our organisation. This in turn helps us to provide better support to our broad client base.

Introduction & Overview
The “Data Management & Privacy” unit is part of a newly formed ‘1st line’ centre of excellence under Group COO – Trust, Data & Automation. The role will support the unit’s efforts through the provision of effective solution design on agreed process for data & privacy management capabilities under the Privacy Transformation Program. The role will work externally with CISO team, other units in COO- TDA, Head -ICS, business & functions partners & 2nd line compliance colleagues to design, implement & operationalise capabilities for Data & Privacy management. The role will ensure that these capabilities are operating effectively in BAU to achieve and manage the respective risk reduction objectives in this area. The role will also provide timely feedback to improve user experience & simplify solution design.

The successful candidate should perform business analysis using the right tools and techniques and support Program Manager and Project Leads on documentation, testing coordination, developer intermediation, etc. Candidate must have a good understanding of Data Management, Data Visualisation techniques, exposure to Privacy principle & initiatives is preferred which service the domain in addition to operational processes.

Key Role & Responsibilities
Undertake requirements solicitation from stakeholders/end users and turn into well-formed formal requirements into BRD or User Stories.
Dig deeper to the problems rather than superficial requirement documentation - to identify the root cause of the problem statement, what and why something is required.
Perform AS-IS/TO-BE process mapping
Undertake factual analysis as required in order to validate/challenge and refine requirements.
Partner with other delivery teams to ensure solution definition meets requirements and is delivered with accuracy and quality.
Enabling clear traceability of the requirements (starting with the BRD / user stories ) and usage of process flow diagrams, as is and to be processes clearly documented - get it right the first time.
Come up with clear Test scenarios / exit criteria and engage testing team well ahead to drive the quality of testing.
Support the Group COO- TDA & 2nd line team requirements to review and document the strategic requirements, working closely with both internal and external stakeholders and collaboration partners to deliver the required deliverables.
Be involved in the change management governance process to ensure that there is a smooth transition from Project to BAU
This role highly require candidate with strong understanding of data management, data visualisation expertise & Privacy policy & standards .
Qualifications
Highly motivated individuals with a strong track record of achievement, leadership and high-performance drive, especially with similar previous roles in Banking.
A team player and enjoy interacting with people of all levels in a multicultural environment.
Able to creatively apply analytical solutions to business problems and can think out of the box in adapting to changes.
Ability to work under constant pressure to tight deadlines and deliver high quality output.
Skills:
Documentation – BRD/ FSD /Business Glossary/Data Model/Test Strategy/Project Plan, Process Flos diagram etc.
Report Types – Requirement Matrix/Gap Analysis/Problem Analysis/Business Case, etc.
Process/Data Modelling - 'As Is'/'To Be'/ Visio/Enterprise Architect/Erwin, Etc.
Project Management Methodologies - Waterfall SDLC, Agile, Scrum etc.
Strong data analysis skills using SQL, MicroStrategy or Tableau preferable.
Proven problem-solving & process mapping & visualisation skills
Proven Experience in Data Management Data Protection & Privacy related projects preferred.
Stakeholder Management / Analysis
Presentation Skills – Data Story telling using visualisations is must
Soft Skills - Communication/Negotiation/Relationship Building/Influencing
Valued Behaviours
Do the right thing: Be brave, be the change; Think client; Live with integrity
Never Settle: Continuously improve and innovate; Simplify; Learn from your successes and failures
Better together: See more in others; How can I help? Build for the long term

To view information on our benefits including our flexible working please visit our career pages.",3.7,"Standard Chartered
3.7",Singapore,"London, United Kingdom",10000+ employees,-1,Company - Public,Investment Banking & Asset Management,Finance,$10+ billion (SGD),-1
