,Job Title,Job Description,Rating,Company Name,Location,Headquarters,Size,Founded,Type of ownership,Industry,Sector,Revenue,Competitors
50,Data Scientist,"Location: Singapore, SingaporeIn fast changing markets, customers worldwide rely on Thales. Thales is a business where brilliant people from all over the world come together to share ideas and inspire each other. In aerospace, transportation, defence, security and space, our achitects design innovative solutions that make our tomorrow's possible.Thales in Singapore has been present since 1973, providing state-of-the-art solutions for customers in the aerospace, defence, security and transportation markets. Today, Thales in Singapore employs over 600 people and is home to all regional avionics services, a ground transportation integration centre, and regional innovation hub.
You will apply machine learning and possibly deep learning techniques to a variety of modelling and relevance problems involving our users, Thales Hardware, Thales Software with the end goal of delivering the ML solutions to production.
You will participate in the engineering life-cycle at Thales Digital Factory, including daily scrum, sprint reviews, sprint retrospectives, community of practices etc
You will have to review, regularly, for performance improvements and decide which ML technologies and algorithms can be used in a production environment
You will partake in data exploration activities for businesses, uncovering patterns in the data usage.
You will bring the best-in-class practices to the MVP team to make sure the data science is maintainable, scalable and debuggable
Skills and Knowledge
At least 5 years of data science experience where you would have understood the process of negotiating and unraveling the nitty gritty details of your customer or users datasets with the end goal of building a demonstrable proof-of-concept i.e. PoC.
You should have a good repertoire of software tools and programming languages to which you can apply to building a PoC.
You should have working knowledge in developing visualizations for the PoCs using at least one of d3js, kepler.gl and the like.
You should have good working knowledge about Machine Learning and/or Deep Learning algorithms in the realm of supervised, unsupervised, reinforcement not limited to ANN, CNN, RNN, GAN.
You should have good working knowledge in statistical classification domain eg. Logistic Regression, K-nn, Kernel SVM, Naïve Bayes, Decision Tree, Random Forest.
You should have good working knowledge in clustering domain e.g. K-means clustering, hierarchical clustering
You should have a good understanding of applying gradient boosting in regression and classification problems. E.g. XGBoost
You should have good working knowledge in anomaly detection and outlier detection techniques e.g. DBSCAN, Gaussian Mixture Models.
You would have working knowledge of one or more programming languages like R, Java & Python and you should be able to explain the underlying mechanics in addition to the theoretical Machine/Deep Learning model.
You would have good working knowledge of the Machine Learning and Deep Learning toolkits available in OSS, commercial software.
Worked in a squad or guild team setup and understand the agile processes, ceremonies and appreciates them
Has a continuous learning mindset and learning of new programming paradigms, techniques & practices
Open, strong communicator who communicates effectively across teams, locations and cultures, in-person and virtually
Courage of convictions with a high degree of humility. Embraces constructive feedback and is resilient
At Thales we provide CAREERS and not only jobs. With Thales employing 80,000 employees in 68 countries our mobility policy enables thousands of employees each year to develop their careers at home and abroad, in their existing areas of expertise or by branching out into new fields. Together we believe that embracing flexibility is a smarter way of working. Great journeys start here, apply now!",3.7,"Thales
3.7",Singapore,"Nanterre, France",10000+ employees,2000,Company - Public,Aerospace & Defence,Aerospace & Defence,$10+ billion (SGD),"Lockheed Martin, Raytheon Technologies, Northrop Grumman"
51,Data Scientist,"Roles & Responsibilities

Job Description

Successful candidates will be working with massive amounts of data to develop Machine Learning and Artificial Intelligence (AI) models with Telco and other sets of data to help enterprises realise key business value through the use of Telco Insights.

The data scientist will work closely key internal and external stakeholders to develop new AI products or new application areas for AI. The data scientist would enjoy developing AI applications for both internal and external stakeholders.

Responsibilities
Design and develop next generation of scalable Telco Big Data Analytics Models to support commercial projects across various business verticals.
Design effective analytical approaches taking into consideration performance and scalability to large datasets, adhering to best practices for model development, and perform unit and system testing to validate the results of the analytics models.
Participate and contribute to stakeholders’ requirement gatherings sessions, co-creation workshops to size up stakeholders’ problem statements and formulate best approaches to analytic solutions and models.
Develop new analytics models and innovative techniques/algorithms to enhance SmartHub capabilities and value proposition of Telco Big Data.
Work with industry collaborators or research institutes for technical collaboration
Qualifications
Bachelor’s degree in Engineering, Information Systems, Computer Science, Analytics or related disciplines, along with at least 2 years of relevant experience in Big Data analytics modelling development. OR
Master’s degree or PhD in analytics or related disciplines
Experience with Big Data Technologies
Experience in the following technologies: Hadoop, Kafka, Spark, PySpark.
Programming experience in one or more of the following languages: Python, Java, Scala.
Experience in relational as well as NoSQL databases.
Exposure to real-time streaming technologies (e.g. Spark Streaming, Apache Flink).
Experience with Machine Learning / AI
Able to apply algorithms such as GBM, Neural Networks, Naive Bayes, SVM, for problem solving.
Experience with MI/AL libraries and Deep Learning frameworks such as Tensorflow, PyTorch, SparkML, Keras.
Basic understanding of data visualization tools such as Tableau
Basic understanding of software agile development
Attention to details, a self-starter and self-learner continuously keeping up to date with industry developments.
Creative problem solver and ability to think out of the box.
Experience in Telco industry will be an advantage.
We regret that only shortlistted candidates will be notified.
[CANDIDATES WHO REQUIRE WORK PASSES NEED NOT APPLY]",2.7,"STARHUB LTD.
2.7",Singapore,"Singapore, Singapore",1001 to 5000 employees,2000,Company - Public,Telecommunications Services,Telecommunications,$2 to $5 billion (SGD),MyRepublic
52,Data Scientist,"Responsibilities:
Applying data mining techniques, doing statistical analysis, and building high quality prediction systems integrated with the Company’s products.
Work closely with both internal & external customers to define problems, acquire required data, enhancing data collection procedures to include information that is relevant for building analytic systems and/or solutions.
Processing, cleansing, and verifying the integrity of data used for analysis & integrating available data with third party sources of information when needed and available
Data mining using state-of-the-art methods & Doing ad-hoc analysis and to present results in a clear manner
Define, build, deliver, maintain and enhance data analysis, machine learning frameworks, algorithms
Measure effectiveness of the deployed solutions and improve them to meet the objectives.
Creating automated anomaly detection systems and constant tracking of its performance
Selecting features, building and optimizing classifiers using machine learning techniques
Closely work with Solution and/or IT architects to develop algorithms, software, technologies, file patents, publish white papers, customer success stories etc.
Contribute to Design & Development of Proof of Concepts, Products & Services in collaboration with the customer and other teams of the Company

Requirements:
At least a Bachelor’s degree in IT / Chemical Engineering or Masters in Mathematics with Honors in Statistics, Machine Learning, Deep Learning and Neural Networks etc.
Minimum 6 of working experience on data science projects for a multinational company or division of a large corporation. Preferably a chemical process and/or manufacturing organization with 4 to 5 completed projects on Data Science and/or Machine Learning for mathematical modelling, optimization and simulation.
Good applied statistics skills, such as distributions, statistical testing, regression etc
Excellent understanding of machine learning techniques and algorithms, such as k-NN, Naive Bayes, SVM, Decision Forests, Decision Trees and/orNeural Networks
Experience with common data science toolkits, such as R, Weka, NumPy, pandas, scikit, MatLab, matplotlib and/or keras
Experience with data visualisation tools, such as D3.js, GGplot, Tableaux, etc.
Proficiency in using query languages such as SQL, Hive, Pig etc. and scripting languages like Python etc.
Good understanding of IIOT, Big data and Artificial Intelligence will be added advantage
Excellent written & spoken communication skills are essential, particularly in presenting the results of analyses to management.

Interested candidates, please send your updated resume in Words format with recent photograph to us at talents@talentnex.com.

Only shortlisted candidates will be notified.

EA Licence No.: 13C6409",3.0,"TalentNex Consulting Pte Ltd.
3.0",Singapore,"Singapore, Singapore",1 to 50 employees,-1,Company - Private,-1,-1,Unknown / Non-Applicable,-1
53,Data Scientist,"Roles & Responsibilities

Data Scientist (Full-Time)

Job Responsibilities
Mine and analyze data from company databases to drive optimization and improvement of product development, marketing techniques and business strategies
Work closely with the Lead Solutions Architect, and is able to work with minimal guidance
Employ previous knowledge of Data Science and statistical analysis to collect, analyse and interpret large data sets
Dedicated to the Big Data section of this project
Employ working knowledge of Machine Learning code and algorithms and facilitate the integration into our existing software
Develop custom data models and algorithms to data sets
Drive business results with data-based insights
Use predictive modelling to increase and optimise customer experiences, revenue generation and targeting of customers
Develop company A/B testing framework and test model quality
Develop processes and tools to monitor and analyse model performance and data accuracy
Job Requirements
Possesses strong fundamentals on building data analytic models from scratch, and has a portfolio of prior completed projects to show
Adept at using large data sets to find opportunities for product and process optimisation, and using models to test the effectiveness of different courses of action
Extensive background in data mining and statistical analysis
Able to understand various data structures and common methods in data transformation
Able to take on open sourced code, and customise and build on them
Excellent pattern recognition and predictive modelling skills
Has prior front end or back end coding experience in one or more of the following: Java, Python, Javascript
Knowledge of advanced statistical techniques and concepts (regression, properties of distribution, statistical tests and proper usage etc.)
Knowledge of a variety of machine learning (ML) techniques (clustering, decision tree learning, artificial neural networks, and their real/world applications.
Minimum 2 years of practical experience with SAS, ETL, data processing, database programming and data analytics
Knowledge and experience in statistical and data mining techniques: GLM/Regression, Random Forest, Boosting, Trees, text mining, social network analysis etc.
[CANDIDATES WHO REQUIRE WORK PASSES NEED NOT APPLY]",1.0,"TIME ACCESS INTERNATIONAL
1.0",Singapore,"Sydney, Australia",1 to 50 employees,-1,Company - Public,-1,-1,Unknown / Non-Applicable,-1
54,Data Scientist,"Roles & Responsibilities

Data Scientist (Fintech/Trading/Forex/Investment)

Responsibilities:
Evaluate large data sets in advanced statistical methods (like machine learning) to model finance market and advice team for identifying strategic trades in the financial markets.

For example:
Feature engineering on financial market data, social media data, blockchain data and market trends.
Identify market trend/pattern based on own analysis and provide visualization

Requirements:
Master's degree in a relevant discipline (e.g. math, statistics, optimization, computer science, etc.).
Proficiency in Python/C++, and working with databases like SQL, ElasticSearch.
Skilled in machine learning, and execllent in supervised or unsupervised learning.
Experience in trading forex, crypto or other financial product, etc.
Ability to meet deadlines and fast paced environment

Culture & Benefits:
We promote listen, care and improve culture
We want our talents grow together with us and continues seeking for improvement.
Experience the energetic and fast-growing working environment
Attractive Variable Bonus, quarterly performance incentive
Great benefit and regular staff event/activity
[CANDIDATES WHO REQUIRE WORK PASSES NEED NOT APPLY]",-1,WECHAIN FINTECH PTE. LTD.,Singapore,-1,-1,-1,-1,-1,-1,-1,-1
55,Data Scientist,"Develop data model that are meaningful and impactful on a critical market data application
Develop data model that are meaningful and impactful on a critical market data application.
Interpret data and analyses data with SQL, R, Octave, Python.
Build up analytic dashboard with QlikSense, Power BI, R Shinny.
Strong hands-on experience in Python, R, or Octave
Good knowledge in mathematic modelling, statistics, probabilities.
Understanding on Machine Learning technics, Neural Network, Linear regression, sentiment analysis, Clustering, anomaly detection, NLP, chatbot, Topic Modelling, Entity Recognition.
Experience in UI presentation, QlikSense, Power BI, R Shiny, orD3.js
Strong knowledge in SQL (Oracle, MySQL, MariaDB)
Familiar with Linux operation system",3.9,"Comtel Solutions Pte Ltd
3.9",Singapore,"Singapore, Singapore",1001 to 5000 employees,1998,Company - Private,Computer Hardware & Software,Information Technology,$100 to $500 million (SGD),-1
56,Data Scientist,"Job Information

Industry
Financial Services

Location
Singapore

Work Experience
0-2 years

City
Singapore

State/Province
Central Singapore

Zip/Postal Code
048583

Job Description

We are looking for a Data Scientist that will help discover information hidden in vast amounts of data to make smarter decisions that would help our banking client. You will be applying data mining techniques, doing statistical analysis, and building high quality prediction systems integrated with our products. Looking to automate scoring using machine learning techniques, build recommendation systems, develop internal A/B testing procedures for Sales campaigns Selecting features, building and optimizing classifiers using machine learning techniques
Data mining using state-of-the-art methods
Enhancing data collection procedures to include information that is relevant for building analytic systems
Processing, cleansing, and verifying the integrity of data used for analysis
Doing ad-hoc analysis and presenting results in a clear manner


Requirements


Here is what we're looking for:
PhD / Master’s in Quantitative Disciplines.
Leadership in generating ideas
Analyse and deriving insights using visualisation tools
Knowledge about Products and processes in Capital Markets
Experience in productionising Machine Learning Projects
Proficient in Python (and/or R)
Development using Big Data architecture.
Strong theoretical foundation in Statistics and Advanced Machine learning concepts.
Expertise in one or more of the following is an advantage
Development of NLP based Deep Learning models;
Model development using Graphical Database Frameworks;
Experienced in using Big Data Architecture and the tools in the landscape
CI/CD practices in red hat OpenShift or in docker VMware environments

Skills

Here is what we're looking for:
PhD / Master’s in Quantitative Disciplines.
Leadership in generating ideas
Analyse and deriving insights using visualisation tools
Knowledge about Products and processes in Capital Markets
Experience in productionising Machine Learning Projects
Proficient in Python (and/or R)
Development using Big Data architecture.
Strong theoretical foundation in Statistics and Advanced Machine learning concepts.
Expertise in one or more of the following is an advantage
Development of NLP based Deep Learning models;
Model development using Graphical Database Frameworks;
Experienced in using Big Data Architecture and the tools in the landscape
CI/CD practices in red hat OpenShift or in docker VMware environments",3.1,"Upskills
3.1",Singapore,"Singapore, Singapore",1 to 50 employees,2011,Company - Private,Investment Banking & Asset Management,Finance,Unknown / Non-Applicable,-1
57,Data Scientist,"Job Description
Apply advanced data science and machine learning techniques to develop commercially driven products
Work on full life-cycle product development
Implement solutions to problems using data mining, data analysis, and optimization tools

Job Requirements
Experience with one or more of the following platforms SAS, SPSS, Python, R, Hadoop or SQL
Proven Java or Python development skills are a must
Experience building predictive models and implementing them in a production environment is preferred
Strong analytical and problem-solving skills
Experience with Data Mining, Statistical Modelling, and Data Manipulation
Advanced statistical analysis (predictive models and segmentation)
Proficient in QlikSense or Tableau

EA License No: 18S9405 Reg No: R1330864

Skills & Competencies
Data Analysis, Statistical modelling, Predictive Analysis

Number of Vacancies:
4

Minimum Years of Experience:
3

Salary:
S$6000-S$9000",3.7,"percept-solutions
3.7",Singapore,"Nagpur, India",51 to 200 employees,-1,Company - Private,-1,-1,Unknown / Non-Applicable,-1
58,Data Scientist,"Job Description :
You will be part of a team who will be responsible for championing efforts to drive data integration and analytics forward. The solutions may be in the areas of structured or unstructured data. Depending on your area(s) of professional competencies, you will be developing predictive, forecasting or operation research (optimisation) models as part of a larger effort. You may also be involved in text mining and network analytics solutions.

Job Scope(s):
Primarily responsible for applying your skills and knowledge of data analysis, analytics, data science to ensure successful delivery of client engagements and initiatives within our Data & Analytics practice

Assist in collecting / gathering requirements from the clients to understand their current state.

Assist in developing proposals for business pursuits or opportunities.

Attend and assist in facilitating project meetings / workshops with client working team members.

Contribute and support projects in his/her respective expertise area

Produce high quality deliverables/document, with-ready-to-use content

Drive a module or task within a project on their own with minimal supervision

Preparation of user requirements and data development work including documentation

Proactively perform research on the business, industry and domain of the client to keep up to date

Assist in developing project deliverables and assets such as templates, processes, reports, and presentation decks for the client based on work assignment

For Senior Data Scientist you are expected to:
Proactively lead/contribute and support projects in his/her respective expertise area

Lead a team of small - d efficiently

Lead the discussion with client for design, development and testing of enhancements spanning multiple areas and of moderate to high complexity.

End-to-end development of analytical models /data mining projects using SPSS, SAS, R, Python (or similar products)

Preferred industry Coverage: Finance/Banking, Healthcare, Transportation, Logistics

Drive projects of small-d on his/her own with supervision

Present his/her area of expertise confidently

Proactively lead/contribute and support projects in his/her respective expertise area

Requirements

Data Scientist / Senior Data Scientist

Data Scientist - minimum 3 years experience Senior Data Scientist - minimum 4 years experience; Bachelors in Statistics, Computer Science, Economics

With experience in applying Analytics in the following: Human Resource (attrition prediction, performance management, workforce optimisation, etc)

Sales & Marketing (Behaviour segmentation and profile, propensity modelling, campaign optimisation, marketing optimisation, etc)

Finance and operations (sales or demand forecast, inventory optimisation, logistic optimisation, equipment predictive maintenance, contact centre analytics, etc)

Risk and non-compliance (procurement non-compliance, fraud, event and behaviour detection and prediction)

Deep and eager interest in emerging technologies and the ability to leverage those technologies into a solution to meet our strategic and operational client needs

Ability to develop SQL queries and working with data models.

Job Description : You will be part of a team who will be responsible for championing efforts to drive data integration and analytics forward. The solutions may be in the areas of structured or unstructured data. Depending on your area(s) of professi",5.0,"Techbridge Market Holdings Pte Ltd
5.0",Singapore,"Singapore, Singapore",1 to 50 employees,-1,Company - Private,-1,-1,Unknown / Non-Applicable,-1
59,Data Analyst,"Data Analyst
SingaporeOperationsExperienced
Responsibilities
1. Drive quantitative analysis projects from start to finish regarding Trust & Safety issues by developing BI metrics and analytical frameworks and all aspects of data analysis, and distil the complex results into clear and concise insights;
Deliver data support for long term business development plan from both strategic scope and execution aspects with in-depth business analysis, industry studies and market trends;
Design and establish indicator systems for safety &risks of the platform, monitor and optimize risk coverage in each link, measure the performance of content safety strategies and facilitate the implementation of the analysis.
Think proactively to identify, detect, and mitigate risk to our community ecology, and help devise a strategy to combat it.
Qualifications
1. BA/BS in Math, Economics, Statistics, or other quantitative fields
2+ years of work experience doing quantitative analysis
Ability to synthesize and communicate complex concepts and analyses in easy to understand ways
Expert experience pulling large and complex data using SQL
Experience with a data visualization tool (e.g. Mode Analytics/Chartio/Tableau)
Familiarity with web analytics tools (e.g. Google Analytics/Adobe Analytics/Amplitude)
Excellent verbal and written communication skills
Self-motivated, detail-oriented, learn autonomously, and highly organized
Apply
Share to",3.9,"TikTok
3.9",Singapore,"Los Angeles, CA",1001 to 5000 employees,2016,Company - Private,Internet,Information Technology,Unknown / Non-Applicable,-1
60,"Credit Risk Analyst, Commercial Rating & Underwriting","Overview of The Department

Commercial Rating and Underwriting (CRU) sits within the Risk and Information Management division and forms the institutional credit risk management function within American Express. The CRU team plays the critical role of assessing and managing the risk of institutional exposures across all business units within American Express, and in all regions globally. Credit exposures are primarily generated through corporate and small business card programs, via merchant service relationships where non-delivery risk exists, and among the securities portfolio held for firm-wide liquidity.

CRU JAPA is led from Singapore covering JAPA (Japan, Asia Pacific and Australia), with direct reporting line into Global Head of CRU in Salt Lake City, USA. In addition to determining the internal credit rating which drives the probability of default of each exposure, CRU also calculates the loss given default of these obligors while underwriting card programs. As a bank holding company, American Express must comply with the highest global banking standards set by Basel and implemented by the banks primarily regulatory, the Federal Reserve.

Job Responsibilities
Analyst in CRU are responsible for rating and underwriting credit exposures in their assigned region, industry, and business line. This role will cover the Japan market.
Fundamental analysis incorporates a thorough review of business, financial, industry and country risk coupled with support from internal and external rating model outputs.
Assessment includes understanding of the need for credit extension, profitability of the relationship and program structures. This position interact with various constituents across the firm including the Japan front office sales, business unit risk partners, and credit administration to perform their critical role.
Minimum Qualifications
Desired Skills
Expertise as a credit risk analyst, dealing with commercial exposures ranging from SME or middle-market to large, multinational institutions in Japan or with Japanese banks based in Singapore. Ability to read Japanese financial statement is a must.
Experience in determining appropriate credit capacity, structuring of facilities, and risk mitigation techniques
Thorough understanding of fundamental financial analysis including the ability to review corporate financial statements to determine the ability of the obligor to honor its credit obligations
Comfort with GAAP/IFRS accounting standards, corporate valuation, and forecasting.
Knowledge of public agency ratings, and supporting analysis
Ability to understand current macroeconomic trends in Japan, and making respective sound recommendations to improve the Probability of Default based on the business cycle
Experience preparing company-specific and industry-wide credit memorandums
Excellent judgment in making sound rating and underwriting decisions to maximize profitability and mitigate risk
Minimum 2 years experience in rating and / or underwriting at a leading financial institution, preferably with Japanese bank.
Bachelors degree from a top tier university and a degree in finance, accounting, economics, or statistics
Graduate degree with a finance or business emphasis, or Chartered Financial Analyst (CFA) designation, is a plus
Offer of employment with American Express is conditioned upon the successful completion of a background verification check, subject to applicable laws and regulations.
American Express has been awarded Aon Hewitt Best Employer Singapore six times. Join us and youll soon see why.
As an employee, you can expect challenging work, with purpose. Be more than just your job. Be the voice of inspiration and transform the way the world does business for a living. By joining American Express, you are choosing to become a part of the dynamic team that is recognized as Singapore's ""Best Employer 2018"".
Why American Express?
Theres a difference between having a job and making a difference.
American Express has been making a difference in peoples lives for over 160 years, backing them in moments big and small, granting access, tools, and resources to take on their biggest challenges and reap the greatest rewards.
Weve also made a difference in the lives of our people, providing a culture of learning and collaboration, and helping them with what they need to succeed and thrive. We have their backs as they grow their skills, conquer new challenges, or even take time to spend with their family or community. And when theyre ready to take on a new career path, were right there with them, giving them the guidance and momentum into the best future they envision.
Because we believe that the best way to back our customers is to back our people.
The powerful backing of American Express.
Dont make a difference without it.
Dont live life without it.

ReqID: 20005256
Schedule (Full-Time/Part-Time): Full-time
Date Posted: May 20, 2020, 1:26:01 AM",4.1,"American Express
4.1",Singapore,"New York, NY",10000+ employees,1850,Company - Public,Financial Transaction Processing,Finance,$10+ billion (SGD),"Visa Inc., Mastercard, Discover"
61,Data Scientist,"Hiring for Data Scientist - Singapore
Experience 3-5yrs
R programming language hands on experience (current project working should be with R language as data scientist)
Time series working knowledge hands on experience (E.g. arena models, markoff chain, monte carlo, hault vitas, etc)
Documentation",2.9,"Intersoft KK
2.9",Singapore,"Tokyo, Japan",201 to 500 employees,1999,Company - Private,-1,-1,Unknown / Non-Applicable,-1
62,Data Scientist,"To assist the Director with the collection, analysis, visualisation of research and education data and presentation of analytical results for regular and ad-hoc reporting purposes to meet multiple information requirements of the various stakeholders of the university.

The successful candidate will assist the Director of Research and Education Analytics with the following activities: -

Research, collect, analyse and report on key indicators, for both regular and ad-hoc reporting purposes.
Program and develop depositories and system for accessing regular reports by key stakeholders.
Develop visualizations and presentations for dissemination of analytical results and derivation of actionable insight.
Create detailed reports on data sources, methodology, analytical techniques, analytical results and insights for stakeholders.

Qualifications

Successful candidate will have the following qualifications and capabilities: -

PhD or Master in operations research, applied statistics, data mining or a related quantitative discipline.
Strong analytical skills, highly proficient in statistical and predictive modelling techniques, clustering and classification techniques, and optimization methods.
Experience in query databases from different sources and perform quantitative modelling and statistical analysis.
Experience in developing or programming databases.
Some understanding of the higher education sector and the needs of related key stakeholders in the university.
Proficient in Excel.
Ability to work autonomously.
At least 3 years of similar experience.

Job: Executive and Administrative
Primary Location: Kent Ridge
Organization: Office of the Senior Deputy President and Provost
Schedule: Full-time - Open (Permanent)

Job Posting: 23/10/2019, 4:20:16 AM

:",4.0,"National University of Singapore
4.0",Queenstown,"Singapore, Singapore",10000+ employees,1905,College / University,-1,-1,$1 to $2 billion (SGD),-1
63,Data Scientist,"200664 Data Scientist (Open)

About Our Group

The Analytics Business Solutions team from Operations & Technology Advanced Analytics Group work for initiative helping our internal customers turn the data they have into the information they need to develop and deliver industry-leading storage solutions.

About The Role - You Will
Focus on Seagate advanced analytics projects related to Machine Learning (ML)
Develop data mining algorithms, perform data wrangling and exploration
Design, develop and implement appropriate machine learning and deep learning algorithms to solve stakeholders' analytics challenges
Deliver advanced analytics solutions: web crawling, natural language processing, text analytics, visualization, and dashboard creation. Apply CNN, GAN, RNN, Time Series Analysis, XGBoost, Keras, Tensorflow to provide predictive analytics solutions and extract actionable insights
About You
Teamwork and self-motivated
Fast learning capability
Strong oral and written communication skills
Self-starter
Ability to drive initiatives and influence
Ability to work alone as well as in a team environment
A collaborative attitude and a global mindset with an ability to work well with native and non-native English speakers
Able to participate in conference calls outside of regular local work hours
Your Experience Includes
Proficient in Python and SQL
Good technical knowledge in machine learning, deep learning, data mining
Good to have working knowledge in either of the following: Keras, Tensorflow, XGBoost, CNN, GAN, RNN, and Time Series Analysis
Hands-on working experience in data mining, data wrangling, and experience with handling JSON, CSV files
Thesis or research experience in topics related to natural language processing, artificial intelligence, and machine learning would be a plus
Hands-on working experience with Docker, Kubernetes, CI/CD would be a plus
Location: Shugart, Singapore

Job Family: Engineering Professional",3.2,"Seagate Technology
3.2",Singapore,"Cupertino, CA",10000+ employees,1979,Company - Public,Computer Hardware & Software,Information Technology,$10+ billion (SGD),"Western Digital, Fujitsu"
64,Data Scientist,"Roles & Responsibilities

Responsibilities:
Working cross-functionally with business managers/product managers/engineers and designers to gather requirements and to understand their business processes
Applying machine learning techniques, in core subject areas including: filter life time predictions, air quality management, IIoT, logistics processes and industrial filtration.
Designing experiments and back-test algorithms using historical data
Making strategic data architecture recommendations
Implementing data science experimental framework to enable organization-wide experiments
Design, develop, test and deploy analysis, hypothesis, and machine learning models that solves business challenges and uncovers insights to enhance business performances
Design, implement, and manage data analytics pipelines from end-to-end
Collect, cleanse and transform data from multiple data sources for report generation and visualization for business units and technical audiences
Develop machine learning classifiers, algorithms and processes
Data mining of data sets of various types and formats
Document all aspects of software design, development, debug and release

Requirements:
As a successful applicant, you would have a Masters Degree/PHD in Computer Science or a related technical field with the ability to manage stakeholders and communicate well. You will have strong experience in Machine Learning with at least 5 years of Python or R development experience and good experience in SQL, with the following desirable skills/experience:

Proficient in programming languages such as Python or Java is required
Extensive data analytic experience in Pandas, NumPy, scikit-learn, Jupyter, R, etc.
Demonstrated experience applying and showing an understanding of machine learning algorithms for classification, regression, clustering, etc.
Developed and deployed applications running on public cloud systems, such as AWS/Azure or equivalent
Experience with common data science tools such as R, python, scipy, sagemaker, Big data technologies, Tableau and machine learning tools
Experience working in Hadoop ecosystem and Spark is a plus
Good applied statistics skills such as distributions, statistical testing, regression, etc
Ability and desire to learn and pick up new tools and technologies for problem solving, enhancing analysis results and accuracy, and optimizing workflow efficiency
Independent and possess creative problem solving skills to address business problems from different perspectives
Ability to distil and communicate data to all organisational levels
Practice a lean agile scrum process to continuously deliver value to customers
Able to interact with development teams to determine project requirements
[CANDIDATES WHO REQUIRE WORK PASSES NEED NOT APPLY]",-1,MANN+HUMMEL VENTURES PTE. LTD.,Singapore,-1,-1,-1,-1,-1,-1,-1,-1
65,Data Scientist,"Our client is looking for a PhD / Masters candidate to work with us to analyse the motion data, determine trends in the data and ultimately, create algorithms to detect key events in the machine based on the live stream of sensor data.

Your responsibilities

Analyse the data to determine patterns for key events such as machine upward and downward acceleration, door open and close cycles, machine being stationary, machine travelling at constant speed and others.

Create algorithms to detect and display such events in real time.

Create algorithms to detect anomalies (which could mean machine failures) and determine what are the cause of those anomalies.

You will work closely with the team who are developing the platform, which provides workflow solutions and information access to stakeholders.

You will have

Ph.D. and Masters students majoring in Computer Science, Economics, Statistics, Machine Learning, Operations Research, or other quantitative disciplines.

Experience

Experience in modeling and algorithm development.

Coding proficiency and the ability to develop statistical analysis and prototype algorithms in Python or R.

Proficiency in SQL.

Ability to communicate effectively with both technical and business stakeholders.",2.0,"Ellwood Consulting
2.0",Singapore,"Kuala Lumpur, Malaysia",1 to 50 employees,-1,Company - Private,-1,-1,Unknown / Non-Applicable,-1
66,Data Scientist,"Roles & Responsibilities

Min. 3 years' Experience

Position Level: Data Scientist

About the role

As a Data Scientist at DATAVLT, you will be reporting to the Head of Data Scientist and Software Engineers who are focused on solving complex business problems using blockchain and data science as an underlying technology.

Responsibilities

As our Data Scientist, you will
Process confidential data and information according to guidelines
Help on build innovative data products using cutting edge tools and technologies
Develop custom data models and algorithms to apply to data sets.
Undertake pre-processing of structured and unstructured data
Analyse large amounts of information to discover trends and patterns
Propose solutions and strategies to business challenges
Coordinate with different functional teams to implement models and monitor outcomes.
Ideal candidate should possess the skills as specified below:
Required Technical and Professional Expertise:
Proficiency using statistical computer languages (R, Python, SLQ, etc.) to manipulate data and draw insights from large data sets.
Have foundational knowledge of data structures and algorithms
Excellent analytical, interpersonal and communication skills.
Strong problem-solving skills with an emphasis on product development.
Experience working with and creating data architectures.
Knowledge of a variety of machine learning techniques (clustering, decision tree learning, artificial neural networks, etc.) and their real-world advantages/drawbacks.
Knowledge of advanced statistical techniques and concepts (regression, properties of distributions, statistical tests and proper usage, etc.) and experience with applications.
Excellent written and verbal communication skills for coordinating across teams.
Experience with distributed data/computing tools: Map/Reduce, Hadoop, Hive, Spark, Dockers, MySQL, etc.
Experience visualizing/presenting data for stakeholders using: Tableau, High charts, D3, gg plot, etc.
Good to have
Minimum 3 years working experiencemanipulating data sets and building statistical models, has a Master’s in Statistics, Mathematics, Computer Science or another quantitative field, and is familiar with the software/tools
Experience with customizing Data Visualization tools
Have fundamental knowledge of blockchain technology
Software development experience added advantage
A drive to learn and master new technologies and techniques.
What's in it for you
Help shape the future of a Data Analytics and Blockchain start-up in Singapore with global aspirations
Be yourself, be engaged and have fun while you're at it
Fair remuneration
Open work culture
Please forward your CV to our email: hr@datavlt.com
[CANDIDATES WHO REQUIRE WORK PASSES NEED NOT APPLY]",-1,XYPHER PTE. LTD.,Singapore,-1,-1,-1,-1,-1,-1,-1,-1
