,Job Title,Job Description,Rating,Company Name,Location,Headquarters,Size,Founded,Type of ownership,Industry,Sector,Revenue,Competitors
58,Data Scientist,"Roles & Responsibilities

Data Scientist (Fintech/Trading/Forex/Investment)

Responsibilities:
Evaluate large data sets in advanced statistical methods (like machine learning) to model finance market and advice team for identifying strategic trades in the financial markets.

For example:
Feature engineering on financial market data, social media data, blockchain data and market trends.
Identify market trend/pattern based on own analysis and provide visualization

Requirements:
Master's degree in a relevant discipline (e.g. math, statistics, optimization, computer science, etc.).
Proficiency in Python/C++, and working with databases like SQL, ElasticSearch.
Skilled in machine learning, and execllent in supervised or unsupervised learning.
Experience in trading forex, crypto or other financial product, etc.
Ability to meet deadlines and fast paced environment

Culture & Benefits:
We promote listen, care and improve culture
We want our talents grow together with us and continues seeking for improvement.
Experience the energetic and fast-growing working environment
Attractive Variable Bonus, quarterly performance incentive
Great benefit and regular staff event/activity
[CANDIDATES WHO REQUIRE WORK PASSES NEED NOT APPLY]",-1,WECHAIN FINTECH PTE. LTD.,Singapore,-1,-1,-1,-1,-1,-1,-1,-1
59,Data Scientist,"Our Client:
Our client is a listed A1 main contractor in the construction industry and they are presently inviting qualified candidates to fill the role of a Data Scientist.

Role overview:
focus on analyzing the construction data and give the information for him to predict and manage project and operations costs;
needs to develop and maintain processes / system to analyze and evaluate for operation, construction, project, labour cost etc;
Work with stakeholders throughout the organization to identify opportunities for leveraging company data to drive business solutions;
Mine and analyze data from company databases to drive optimization and improvement of product development, marketing techniques and business strategies;
Assess the effectiveness and accuracy of new data sources and data gathering techniques;
Develop custom data models and algorithms to apply to data sets;
Use predictive modeling to increase and optimize customer experiences, revenue generation, ad targeting and other business outcomes;
Develop company A/B testing framework and test model quality;
Coordinate with different functional teams to implement models and monitor outcomes;
Develop processes and tools to monitor and analyze model performance and data accuracy.

Ideal profile:
We're looking for someone with 5-7 years of experience manipulating data sets and building statistical models, has a Bsc’s in Statistics, Mathematics, Computer Science or another quantitative field, and is familiar with the following software/tools:
Coding knowledge and experience with several languages: C, C++, Java, JavaScript, etc;
Knowledge and experience in statistical and data mining techniques: GLM/Regression, Random Forest, Boosting, Trees, text mining, social network analysis, etc;
Experience querying databases and using statistical computer languages: R, Python, SLQ, etc;
Experience using web services: Redshift, S3, Spark, DigitalOcean, etc;
Experience creating and using advanced machine learning algorithms and statistics: regression, simulation, scenario analysis, modeling, clustering, decision trees, neural networks, etc;
Experience analyzing data from 3rd party providers: Google Analytics, Site Catalyst, Coremetrics, Adwords, Crimson Hexagon, Facebook Insights, etc;
Experience with distributed data/comuting tools: Map/Reduce, Hadoop, Hive, Spark, Gurobi, MySQL, etc;
Experience visualizing/presenting data for stakeholders using: Periscope, Business Objects, D3, ggplot, etc.",-1,Top20Talent,Singapore,-1,-1,-1,-1,-1,-1,-1,-1
60,Data Scientist,"Our client is looking for a PhD / Masters candidate to work with us to analyse the motion data, determine trends in the data and ultimately, create algorithms to detect key events in the machine based on the live stream of sensor data.

Your responsibilities

Analyse the data to determine patterns for key events such as machine upward and downward acceleration, door open and close cycles, machine being stationary, machine travelling at constant speed and others.

Create algorithms to detect and display such events in real time.

Create algorithms to detect anomalies (which could mean machine failures) and determine what are the cause of those anomalies.

You will work closely with the team who are developing the platform, which provides workflow solutions and information access to stakeholders.

You will have

Ph.D. and Masters students majoring in Computer Science, Economics, Statistics, Machine Learning, Operations Research, or other quantitative disciplines.

Experience

Experience in modeling and algorithm development.

Coding proficiency and the ability to develop statistical analysis and prototype algorithms in Python or R.

Proficiency in SQL.

Ability to communicate effectively with both technical and business stakeholders.",2.0,"Ellwood Consulting
2.0",Singapore,"Kuala Lumpur, Malaysia",1 to 50 employees,-1,Company - Private,-1,-1,Unknown / Non-Applicable,-1
61,Data Scientist,"Roles & Responsibilities

About us

PALO IT is an innovation & agile development company. From Design Research to DevOps, we are in the business of end-to-end development of breakthrough digital experiences. As a community of innovators and developers, we also aim at renewing the way organizations operate, promoting sustainable business agility, user-centricity and open collaboration while having fun doing it.

Started in Paris in 2009 and with offices in Singapore, Sydney, Hong Kong and Mexico, we are looking for our next superstar to join our exciting team in Singapore.

At PALO IT, our employees are not widgets. They are in the center of all our projects and successes. We offer an exciting and creative working environment, with endless opportunities to develop your skills, travel and take your career to the next level. Get in touch to find out more!

Your profile & role on the project

YOU:
Thrive on challenge. When was the last time you fail?
Are curious & always learning. What are you up to right now?
Can deal with constant change. When were you last surprised?
Have mastered at least one skill of your trade but you’re not defined by it.
What can you teach us? Can you wear many hats?

YOU AGAIN:
The Data Scientist will design, build and execute machine learning techniques on large, complex, structured / unstructured data sets to find out hidden patterns and predictive signals. You will research and develop innovating solutions to deliver impact to our clients, contributing to bring intelligence in their digital mesh with the support of other Palo IT experts in Data Intelligence, Research, UX Design, Digital Technology and Agile teams.

Identify use cases allowing to take advantage of AI & Machine learning capabilities
Define data science approaches that fit with clients’ business challenges, using state-of- the-art methods to solve problems of large dimensionality in a computationally efficient and statistically effective manner.
Build advanced algorithms, using statistical knowledge and machine learning techniques to identify trends, patterns and predictive signals on large data sets
Communicate algorithms results, limits and potential for improvement in a meaningful way
Evaluate third party datasets and emerging technologies (e.g. deep learning, NLP) that may contribute to better results
Collaborate with clients and other Palo IT practices to build a comprehensive end-to- end approach, allowing to gather the relevant labeled data and features for ML algorithms as well as effectively embed machine learning outcome into data-driven apps
Participate in development of select assets/accelerators that create scale
Contribute to thought leadership through research and publication support

STILL YOU:
You hold a Bachelor,Master or PhD degree in Computer Science, Statistics or related discipline, and strong academic performance with analytic and quantitative coursework is required
Good knowledge of supervised/unsupervised machine learning techniques and algorithms
Good applied skills with statistical programming languages such as R, Python (NumPy, pandas), SAS, SPSS etc.
Experience with machine learning frameworks (e.g scikit-learn ,SparkMLlib, Caffe, TensorFlow) and/or data science platforms (e.g. SAS, Dataiku)
Data-oriented background in SQL, data wrangling and data modelling
Exposure to data viz tools and/or charting libraries (eg.Tableau, Qlik, D3.js, GGplot)
Willingness to apply advanced data science techniques such as deep learning, reinforcement learning, NLP...
Willingness to be part of a multi-disciplinary team to solve real business problems from end-to-end

Your role at PALO IT

You will be invited to take part in R&D works done within our Data practice. You will have the chance to assist or be a speaker at must-attend international IT conferences. You will have the opportunity to write articles for our Blog or specialized press. Genuine ambassador of PALO IT, you will present our offers and take an active role in the development of the company.

Your technical environment

# Background in math & statistics
# Statistical programming languages: R, Python (scikit-learn library), SAS, SPSS # Data science platforms: SAS, Dataiku...
# Data viz tools: Tableau, Qlik

If you like what you just read, we’d love to have a chat with you!
[CANDIDATES WHO REQUIRE WORK PASSES NEED NOT APPLY]",3.9,"PALO IT SINGAPORE PTE. LTD.
3.9",Singapore,"Paris, France",201 to 500 employees,2009,Company - Private,IT Services,Information Technology,$50 to $100 million (SGD),-1
62,Data Scientist,"Our Clients are looking to hire a Data Scientist to be able to work on a variety of their ongoing Data related projects. You will deal with cutting edge technology and help to drive the company forward as they move towards a data-centric system. You need to have at least 3 years of hands-on practical experience in Data science and be qualified to at least a Master's level.

Job Scope
·

You will be required to understand the whole data process from start to finish, you will be required to contribute towards profiling, modeling, testing, and creating actionable solutions to complex problems

Work on developing existing and creation of new techniques in order to gain valuable insight from the Data

Work on various POC’s in order to test the success of the work

Be required to use a variety of different ML and/or AI techniques to develop models and create algorithms

Have close collaboration with the Data Engineering team and Project Managers in order to ensure the successful implementation and the maximum value is obtained from the insights gained from the data.

Essential Experience

3+ years of practical experience working as a data scientist, having hands-on experience working with and dealing with issues that arise from complex large scale data sets

Must have at least a master’s degree (Ph.D. preferred) in Computer Science, Engineering, Mathematics or a related discipline.

Knowledge and previous experience of using Pandas libraries

Must have good knowledge and experience of SQL and Python

Good experience and understanding of the entire Data development life cycle

Great understanding of AI/ML/Neural Networks

Self-motivated with a continuous desire to improve and learn new things.

Strong communication skills, written and verbal

Please send your resume in WORD format by clicking the apply button below or contact Michael Rose on +65 6701 1525 for a confidential discussion. Please note that only short-listed candidates will be contacted. CEI Reg. Number R2091052 (Rose Michael Darren).",3.0,"Volt
3.0",Singapore,"New York, NY",10000+ employees,1950,Company - Public,Staffing & Outsourcing,Business Services,$2 to $5 billion (SGD),"TEKsystems, Kelly, Manpower"
63,Data Scientist,"You will have ownership over important project areas that include defining the roadmap of data science. You will work with our structured and unstructured data to find a pattern/trend of how our users are using the product and present these insight reports to the business stakeholders. You love sifting through our data troves to find gems for us to work with. You have a sharp mind and hands-on approach when it comes to tackling technical challenges.

Job Responsibilities:
Exploring and visualizing large datasets to drive insights
Fluid at extracting and transforming data from systems using tools
Fluid at practical data mining techniques (pattern detection, predictive modeling, anomaly detection, and optimization) to identify areas of improvement for business/product
Identify and highlight areas of opportunities to help business/product owners optimize existing or new business opportunities/processes
Assist with developing strategies and managing operational metric for various projects
Manage, hiring and mentor your fellow team members
Job Requirements:
Master or Ph.D. in Computer Science, Statistics, Mathematics, Economics or quantitative discipline
At least 3 to 5 years of hands-on experience in a Data Science role with exposure and proficiency in quantitative and statistical analysis, predictive analytics, multi-variate testing and algorithm-optimization for machine learning
Strong knowledge data exploration algorithms
Fluid in programming skills and database (MySQL, SQL, Python)
Fluid in a variety of visualization packages, preferably in Python
Broad-minded with attention to detail and strong business acumens and insights
Excellent communication skills (oral, written and presentation skills) to work with various stakeholders (technical and non-technical) including presentation of insights reports to business/product owners
Experience working with a product-based organization, e-commerce, automotive is advantageous
Job Type: Full-time

Salary: $5,000.00 to $8,000.00 /month

Experience:
data science project: 3 years (Required)
Education:
Master's (Required)
Work eligibility status:
Eligible to work in Singapore and do not need work sponsorship (Preferred)
Work Remotely:
Temporarily due to COVID-19",2.9,"Carro
2.9",Singapore,"Singapore, Singapore",51 to 200 employees,2015,Company - Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,-1
64,Data Scientist,"Carousell is one of the world's largest and fastest growing mobile classifieds apps with a mission to inspire every person in the world to start selling and buying to make more possible for one another.

Since our launch in Aug 2012, we've expanded into 8 countries with over 250 million listings. As a team of passionate individuals working together to solve meaningful problems, there is so much more for you to discover in a career with Carousell.

At Carousell you will have the opportunity to improve experience for millions of our buyers & sellers across 9+ markets . Given high volumes of user-generated-content and dynamics unique to a C2C marketplace, there are endless opportunities to generate significant business & user impact leveraging machine learning.

You will be part of a talented group of Data Scientists, reporting to Head of Data Science. You will get to work with big volumes of data, converting them into actionable insights / models for both our users and team. You will have the autonomy to lead and explore data science projects to solve key business problems, by working together with a core team of passionate data analysts, scientists and engineers.

You will get the opportunity to work on a wide variety of impactful & important problem areas like: Item Authority, Price Prediction, Content Moderation, Search & Recommendations, Fraud Detection, User Segmentation, Dynamic Ads Pricing & Placement, Chat Analytics (NLP), Image Search etc.

The successful candidate must be able to work directly with very large datasets and data science tools & libraries. He/she should be passionate about their work, detail-oriented, scientific, and have excellent problem-solving abilities.

You are expected to embody Carousell's 5 Core Values: Stay Humble, Solve Problems, Be Mission First, Be Relentlessly Resourceful & Care Deeply

You will:
Mines data using modern tools and programming languages.

Able to handle all aspects of ML model development: data wrangling, feature engineering, model selection / architecture, training, offline evaluation, plans A/B experimentation & productionization

Defines and implements models to uncover patterns and power predictions creating business value and innovation.

Work closely with other data scientists / ML engineers in Singapore and India development centers, contributing to the culture of continuous learning & sharing.

Partner closely with Product Managers & other senior Data Scientists in identifying potential data science solutions to important product / business problems.

You have:
3+ years exp. as data scientist / ML engineer, with hands on experience of solving multiple product & business problems leveraging machine learning.

Good university degree in a quantitative discipline (e.g. Computer Science, Mathematics, Statistics, or related field)

Solid foundation in maths, programming and ML fundamentals

Strong programming ability in Python, SQL and experience with machine learning frameworks and libraries (e.g. TensorFlow, Keras, Spark MLlib, Sklearn)

Experience in building ML models at scale, using real-time big data pipelines on platforms such as Spark/MapReduce

Hands on experience of leveraging Deep Learning to solve a business problem

Diligent and reliable, with excellent analytical skills, communication skills, and teamwork

Good to have :
Experience of solving Data Science problems related to eCommerce or classifieds space, esp. Involving user-generated-content

Experience of solving marketplace related Data Science problems: content discovery, content moderation, fraud detection etc

Publications in well-respected conference / journals",3.7,"Carousell
3.7",Singapore,"Singapore, Singapore",201 to 500 employees,2012,Company - Private,Internet,Information Technology,Unknown / Non-Applicable,-1
65,Data Scientist,"To assist the Director with the collection, analysis, visualisation of research and education data and presentation of analytical results for regular and ad-hoc reporting purposes to meet multiple information requirements of the various stakeholders of the university.

The successful candidate will assist the Director of Research and Education Analytics with the following activities: -

Research, collect, analyse and report on key indicators, for both regular and ad-hoc reporting purposes.
Program and develop depositories and system for accessing regular reports by key stakeholders.
Develop visualizations and presentations for dissemination of analytical results and derivation of actionable insight.
Create detailed reports on data sources, methodology, analytical techniques, analytical results and insights for stakeholders.

Qualifications

Successful candidate will have the following qualifications and capabilities: -

PhD or Master in operations research, applied statistics, data mining or a related quantitative discipline.
Strong analytical skills, highly proficient in statistical and predictive modelling techniques, clustering and classification techniques, and optimization methods.
Experience in query databases from different sources and perform quantitative modelling and statistical analysis.
Experience in developing or programming databases.
Some understanding of the higher education sector and the needs of related key stakeholders in the university.
Proficient in Excel.
Ability to work autonomously.
At least 3 years of similar experience.

Job: Executive and Administrative
Primary Location: Kent Ridge
Organization: Office of the Senior Deputy President and Provost
Schedule: Full-time - Open (Permanent)

Job Posting: 23/10/2019, 4:20:16 AM

:",4.0,"National University of Singapore
4.0",Queenstown,"Singapore, Singapore",10000+ employees,1905,College / University,-1,-1,$1 to $2 billion (SGD),-1
66,Data Scientist,"Roles & Responsibilities

Disney+ Hotstar is leading the way as the largest and smartest video platform in the country, reaching over 300 million users today. We have set a number of world records along the way - including for the highest concurrent viewership at 25.3 million during the ICC Cricket World Cup 2019. Disney+ Hotstar today is the one-stop destination for all your entertainment needs - from Live Sports, Indian and International Shows and Movies to all Disney content, including Pixar, Marvel, Star Wars, National Geographic and Disney+ Originals. We’re looking for the brightest minds to build the future of TV with us.

About the Team

We are striving to create the best video content destination for our consumers on a varied set of devices, from phones to tablets, including devices coming out with the bleeding edge of technology.

We are looking for talented individuals to join our growing Data Sciences team, which is developing a fundamentally new approach to how the business generates value from data. This team will develop new methodologies and tools to enable advanced modelling and statistical analysis against petabyte-scale data sets

Our Data Scientists create new sources of data-driven innovation and value for our business. They help our stakeholders respond to their top-priority goals by introducing new ways to tap their exploding data assets, using statistical methods, machine learning, and predictive models

The pace of our growth is incredible – if you want to tackle hard and interesting problems at scale, and create an impact within an entrepreneurial environment, join us!

Your Key Responsibilities

Use techniques from statistical analysis supervised and unsupervised machine learning to deliver relevant business insights and to automate/optimize key processes.
Establish scalable, efficient and automated processes for large scale data analyses, statistical tests, model development and model implementation.
Work with the academic and business community to develop new techniques and to contribute to research in the area of advanced analytics in OTT
Work directly with internal customers to educate them on “moving beyond BI” and training their internal resources to execute advanced forms of analytics.
Own and manage projects end-to-end - requirements definition, project scoping, engagement management, timeline management, documentation and delivery of results.

What to Bring

Degree in computer science with a machine learning focus (other technical degrees also accepted e.g. applied mathematics, statistics, physics)
4+ years of relevant experience in predictive modelling and analysis.
Experience working hands-on with large-scale data sets
Demonstrated experience using Python, R or other statistical/ML software.
Advanced knowledge of statistical and machine learning methods, particularly in the areas of modelling and business analytics
Strong programming skills
Experience with statistical languages and packages, such as R, SAS, Mat-Lab, and/or Mahout
Experience working with relational databases and/or distributed computing platforms, and their query interfaces, such as SQL, MapReduce and Hive.
Experience with additional programming languages, such as Java,Golang and C/C++
Excellent written and verbal communications skills, with a proven ability to translate complex methodologies and analytical results to higher-level business insights and key takeaway
A proven passion for generating insights from data, with a strong familiarity with the higher-level trends in data growth, open-source platforms, and public data sets.
Familiarity with visualization software and techniques (including Tableau), and business intelligence (BI) software, such as Micro-strategy, Cognos, Pentaho, etc
High adaptability in a dynamic start-up environment.

Our Values

Audacity
Self-Awareness
Ownership
Bias for Action
Collaboration
Radical Candour
Inclusivity
Mentorship

Who we are as an employer

We are an equal opportunity employer and all qualified applicants will receive consideration for employment without regard to race, colour, religion, sex, national origin, gender identity, disability, protected veteran status, or any other characteristic protected by law. We will consider for employment qualified applicants with criminal histories consistent with applicable law.

Who we are as a company

We’re Disney+ Hotstar. The go-to destination for over 300 million users for everything from Live Sports, Indian and International Shows and Movies to all Disney content, including Pixar, Marvel, Star Wars, National Geographic and Disney+ originals. Our mission is to revolutionize internet entertainment through smart personalization, and by building a global video platform that takes over the world wide web and the whole wide world.
[CANDIDATES WHO REQUIRE WORK PASSES NEED NOT APPLY]",-1,THE WALT DISNEY COMPANY (SOUTHEAST ASIA) PTE. LIMITED,Singapore,-1,-1,-1,-1,-1,-1,-1,-1
67,Data Scientist,"Job Description
As a Lazada data scientist, you will face different challenges. You will be applying different techniques such as deep learning, reinforcement learning, natural language processing and operational research to solve real world problems. You will be:
Responsible for developing the algorithms for messaging business, including content selection, user segmentation, recommendation, timing and message selection algorithms, and help to provide the best user engagement practices.
Responsible for developing the algorithms for channel specific problems, i.e. content presentation, user fatigue control, traffic tuning algorithms, for push notification, SMS, email and IM etc.
Following the state-of-the-art research work and the integrated applications on deep learning, recommendation, optimization, reinforcement learning and so on.
Continuous improving algorithms to adapt to evolving business requirements, and ensuring high efficiency, scalability as well as good coding styles.
Job Requirements
At three years relevant working experience;
Masters or PhD degree in computer science, operations research, statistics, mathematics, or equivalent fields;
Solid theoretical foundations and industry experiences in machine learning, natural language processing, personalized search & recommendation, user/seller behavior modeling, sales prediction, knowledge graph and representation, marketing algorithm, large scale data analysis/platforms;
Expertise in deep learning, reinforcement learning, explore & exploit algorithms, control theory is preferred;
Experience in machine learning libraries such as Tensorflow, Keras, Theano, etc;
Solid programming skills in SQL, Java, Python and Scala;
Passionate about technology, demonstrate ability to generate new ideas and innovations; excellent in self-learning, problem analyzing and solving; work independently, proactive, strong teamwork spirit;
Good interpersonal and communication skills, including the ability to describe the logic and implications of a complex model to stakeholders.",2.8,"Lazada
2.8",Singapore,"Singapore, Singapore",5001 to 10000 employees,2012,Company - Private,Other Retail Shops,Retail,Unknown / Non-Applicable,-1
68,Data Scientist,"Job Description
The Data Scientist will report directly to the CEO and function as an integral member within a team of highly capable engineers. As part of the Qontak Engineering Team, the Data Scientist will be responsible for developing our data collection abilities via our email sync network – maintaining the development culture through that growth.

Desired Skills and Experience
What You'll Be Doing
Building a process to parsing and organizing data to build contact information for our core technology
Building upon our search engine which completes and constructs company profiles
In collaboration with the other engineers, setting the vision for the technology and architecture, including any shifts needed to stay current over the next decade
Who We Are Looking For
Computer science background with academic accomplishments
Interest in startup and entrepreneurial environments
Some experience in internet software development, touching a variety of layers of development – database, server side, and front end
Demonstrated experience driving engineering efforts
Experience with services oriented architecture, testing methodologies, and a zeal for automation at all levels
Prior work with AWS services or other cloud infrastructure platforms
Languages in both English and Bahasa Indonesia
Interested applicants please send your updated resume to brendan@terbang.com",5.0,"Qontak
5.0",Singapore,"Singapore, Singapore",1 to 50 employees,-1,Company - Private,-1,-1,Unknown / Non-Applicable,-1
69,Data Scientist,"Develop data model that are meaningful and impactful on a critical market data application
Develop data model that are meaningful and impactful on a critical market data application.
Interpret data and analyses data with SQL, R, Octave, Python.
Build up analytic dashboard with QlikSense, Power BI, R Shinny.
Strong hands-on experience in Python, R, or Octave
Good knowledge in mathematic modelling, statistics, probabilities.
Understanding on Machine Learning technics, Neural Network, Linear regression, sentiment analysis, Clustering, anomaly detection, NLP, chatbot, Topic Modelling, Entity Recognition.
Experience in UI presentation, QlikSense, Power BI, R Shiny, orD3.js
Strong knowledge in SQL (Oracle, MySQL, MariaDB)
Familiar with Linux operation system",3.9,"Comtel Solutions Pte Ltd
3.9",Singapore,"Singapore, Singapore",1001 to 5000 employees,1998,Company - Private,Computer Hardware & Software,Information Technology,$100 to $500 million (SGD),-1
70,Data Scientist,"Research & Data Analytics Resource Unit (RaDAR)

We would like to invite interested applicants to apply for this position in the Research and Strategy Management Division at the Ministry of National Development. You will be part of a dynamic, multi-disciplinary team that provides timely and relevant research to policymakers to inform the policy making process.

Responsibilities

Using data science techniques, you will undertake research and analysis on issues that are relevant to the Ministry to enable evidence-based policy formulation. These issues include:

Assessing and monitoring public housing affordability, as well as understanding the public housing needs of Singaporeans;
Developing surveillance capabilities to better understand key drivers that affect property market prices in Singapore;
Deepening our knowledge of housing and related social issues faced by different population segments and the efficacy of related policies; and
Understanding the social cohesiveness of our community and residents’ sentiments toward the living environment.

You will work in multi-disciplinary teams, and with policymakers and other agencies, to develop and conduct quantitative studies to address and pre-empt policy needs. These include the development of dashboards for monitoring and visualisation purposes, applications of machine learning and artificial intelligence to uncover insights, as well as in-depth studies that may involve predictive elements.

In addition, you will assist in managing a data lab and maintaining a database. These include:

Assisting with data extraction when required by users;
Documenting and resolving data related-issues highlighted by users;
Planning and executing data governance and security measures;
Overseeing data management processes to facilitate data use;
Planning and executing the refresh of a data analytics and data warehouse system and
Planning and executing data/digitalisation related initiatives to enhance the functionality of a data lab.

You will have the opportunity to engage a diverse group of stakeholders in the public service, academia and private sector on research-related issues. You will also undertake secretariat duties for important policy platforms.

Requirements

Qualifications and/or relevant experience in Data Science, Economics, Statistics, Applied Mathematics or Computer Science;
Experience and ability to utilise data analytics tools to prepare and analyse data (e.g. R, Python and STATA);
Strong background in machine learning, statistical modelling techniques including predictive models, and techniques for analysing unstructured data;
Experience in data visualization (e.g. creating dashboards on R Shiny, Tableau) or usage of GIS tools (e.g. ArcGIS) will be an advantage;
Excellent communication skills and the ability to explain research results simply and logically; and
Comfortable working with policy stakeholders from multiple agencies and researchers from various backgrounds such as sociology, psychology and economics.",3.4,"Ministry of National Development
3.4",Singapore,"SINGAPORE, Singapore",501 to 1000 employees,1959,Government,Government Agencies,Government,$2 to $5 billion (SGD),-1
71,Data Scientist,"Would you like to wake up every day driven and inspired by our noble mission and to work together as one global team to empower people to live a better life?
Here at AXA we strive to lead the transformation of our industry. We are looking for talented individuals who come from varied backgrounds, think differently and want to be part of this exciting transformation by challenging the status quo so we can push AXA - a leading global brand and one of the most innovative companies in our industry - onto even greater things.
In a fast-evolving world and with a presence in 64 countries, our 166,000 employees and exclusive distributors anticipate change to offer services and solutions tailored to the current and future needs of our 103 million customers.
The headquarters of the AXA Group, based in Paris 8th, brings together the Group's corporate activities. It coordinates the various entities with the Group's strategy, and is responsible for managing international projects. The headquarters has approximately 800 employees and is distinguished by its strong international culture (39 nationalities).

Direction Presentation:
Our intention is to evolve AXA REV (Research, Engineering & Vision) Singapore to the next level, in alignment with Group Data & Technology Innovation mission to support in transformation journey of AXA in Asia towards tech led company.

OUR PURPOSE
Accelerate innovation cycles (â€œto go faster from insights to actionâ€) and increase adoption rate of innovation (â€œto deliver innovation at scaleâ€) in Asia.
Increase entity transformation on data & technology innovation with a stronger collaboration with and in Entities and Group functions (joint ideation, co-creation, seed-funding, advisory, best-practice sharing, community building in data & technology) within Asian Markets and Select International Markets supported by Group Data and Technology Innovation.
Improve innovation scaling through an integrated delivery model with AXA GO Shared Services team in Manila/ KL and strong tech-related external partnerships.
Focus our efforts on the top 10+6 AXA entities, Group functions are well as the transversal business units P&C Commercial (XL/ACS/Art), IM and Group Innovation within Asia.
Be a forward thinker on data & technology and gain credibility and knowledge by combining our hands-on expertise with Groupâ€™s research & thought leadership on emerging technologies and its implications in Asia.

As a Data Scientist, your main mission will be to provide your technical expertise both to shape the data strategy of the company and to provide actual solutions to business challenges faced currently by operational entities in the field of customer processes, business processes and new services.

Business Modeling:
â€¢Understanding operational needs by collaborating with specialized teams
â€¢Formalize needs into mathematical models and problems
â€¢Explore databases (including large databases, unstructured and open) to find relationships and insights

Problem solving:
â€¢By leveraging the formalization of appropriate problems, proposing solutions based on available tools
â€¢Statistics: regression and statistical analysis
â€¢Algorithms: data mining, clustering, artificial intelligence, machine learning
â€¢Select or create the relevant technical data processing solutions for the needs addressed
â€¢Manage and transmit the knowledge through appropriate documentation and events (training courses, seminar, etc.)

Contribute to the data strategy of the company:
â€¢Link business needs to analytical solutions
â€¢Build and promote data strategic assets for the business: marketing, products, services and tools
â€¢Maintain and evolve the part of the innovation process linked to the data science activity
â€¢Put in place the metrics and the dashboards to provide visibility for data science activity
â€¢Present and promote solutions through relevant communities and committees

CANDIDATEâ€™S PROFILE

Professional and technical skills:
â€¢Masterâ€™s degree or equivalent dual diploma (or PhD) in finance, actuarial, mathematics, statistics, physics or similar;
â€¢Deep understanding of machine learning concepts and algorithms;
â€¢Ability to model the reality of business into equations, and to understand the implications and limitations of a model;
â€¢Relevant work experience in data processing (data mining, social network analysis, text mining, etc.);
â€¢Good programming skills (Python, R, Java, Scala, etc.);
â€¢Good knowledge in machine learning tools and libraries (scikit-learn, R, MLlib, etc.), bigdata tools (Spark, Hive), databases (relational and NoSQL), data visualization, web scripting;
â€¢Analytical skills and ability to evolve in a complex and diverse technical environment;
â€¢Able to work in a team and also autonomously;
â€¢Professional experience in research (fundamental or applied) is a plus;
â€¢Fluent in Englishâ€”both written and spoken
â€¢Ability to work into multi-disciplinary team;
â€¢Good communication and listening skills (both written and oral);
â€¢Curiosity and innovation capability;
â€¢Results focused and business oriented;

Experience:
â€¢2 to 6 years of strong professional experience;
â€¢Work experience in an international environment is a plus.

As a Data Scientist, your main mission will be to provide your technical expertise both to shape the data strategy of the company and to provide actual solutions to business challenges faced currently by operational entities in the field of customer",-1,AXA Group Operations Malaysia Sdn Bhd,Singapore,-1,-1,-1,-1,-1,-1,-1,-1
72,Data Scientist - Entry Level,"My client, an exciting new start-up, is looking for a Data Scientist with Machine Learning capabilities to come in and join their team. This position is open to all but those with some experience in the Data Science industry after graduating will have preference. This is a role in the healthcare industry and it will be advantageous to have knowledge in this area

Responsibilities

Run a variety of different ML and statistical analysis on complex data sets
Discover the hidden nuances in the Data then be able to present these finding to help grow the business and achieve growth
Us a variety of different analytics tools to create a better understanding of the data and be able to deliver valuable insights based on this understanding
Stay up to date with the latest trends in the industry and be able to apply this knowledge to your work

Required Skills/Qualifications

Ph.D. (Masters may be accepted with relevant experience). in Computer science, statistics, engineering, science or a similar field
Preference for some hands on exposure to the data industry after graduation
Good understanding of a variety of Machine Learning methods and tools
Solid understanding of qPCR technique is desired.
Advantageous to have experience with NGS
Should enjoy working in a start-up culture.
Good communication, interpersonal and team skills.

Please send your resume in WORD format by clicking the apply button below or contact Michael Rose on +65 6701 1525 for a confidential discussion. Please note that only short-listed candidates will be contacted. CEI Reg. Number R2091052 (Rose Michael Darren).",3.0,"Volt
3.0",Singapore,"New York, NY",10000+ employees,1950,Company - Public,Staffing & Outsourcing,Business Services,$2 to $5 billion (SGD),"TEKsystems, Kelly, Manpower"
