,Job Title,Job Description,Rating,Company Name,Location,Headquarters,Size,Founded,Type of ownership,Industry,Sector,Revenue,Competitors
32,Tier II Support Engineer,"Reporting into a Sr. Director, Product Support, Amobee is seeking an Tier II Support Engineer who has a passion for the Digital Advertising space and Ad Platform technology. We are looking for a highly motivated, driven and detail-oriented individual with a technical aptitude and background to play a critical role in our overall, growing success. Responsibilities to include diagnosing and resolving product issues, being a subject matter expert on Amobee product offerings, and contributing to customer success with Amobee.

Ideally, this candidate will have good technical and diagnostic skills, project management, and effective communication skills. The right candidate will be exceptionally organized with the ability to manage multiple ongoing projects with rapidly altering priorities and tight deadlines, as part of the Technical Support function within Amobee Engineering
Responsibilities
Be a subject matter expert on Amobee Platform (DSP, DMP, Broadcast/TV, etc.). Understand best practices for campaign setup and execution, troubleshoot end-to-end issues, help provide resolution to escalated issues.
Collaborate with development engineers and technical experts to troubleshoot issues; understand and provide explanations to non-technical people about the functionality of the different platforms.
Contribute to integration efforts with internal business groups across Account Management, Delivery, Services, and Product.
Actively participate in design review discussions with product and engineering teams; provide your feedback and insights to upcoming product plans.
Lead Incident Management, including coordinating communication to stakeholders, escalating issues, ensuring progress, participating in post-incident retrospectives, and other tasks as warranted. May include participation in 24×7 rotations.
Contribute to training documentation, knowledge docs, Wiki pages, etc., to disseminate knowledge and process information.
Continually refine processes to improve efficiency and effectiveness for our on-shore and offshore teams.
Work closely with our Client Services Department to create and implement client-specific processes.
Required Qualifications
3+ years experience in a Technical or Product Support role with enterprise applications.
BS in Computer Science, Management Information Systems, or related technical field preferred, or applicable knowledge of relevant technologies (database, network, HTML, etc.).
Excellent troubleshooting, debugging, documentation, and communication skills (verbal and written).
Ability to work under pressure and meet strict deadlines.
Highly motivated, self-starter eager to learn.
Ability to communicate with a variety of business groups, including the Client, Sales, Engineering, and off-shore teams.
Attention to detail and independent quality assurance of own work.
Ability to investigate, analyze & solve problems, and clearly communicate results
Desired Qualifications
Knowledge of Ad Operations or Ad Technology infrastructure and ecosystem. Includes one or more ad servers, RTB, DSP, Creative management, etc.
Working knowledge of web development languages and protocols: JavaScript, HTML, XML, HTTP, FTP, etc.
Experience with web debugging tools: Chrome Developer Tools, Charles, or Fiddler.
Some coding and/or scripting experience: Java, Python, PHP, or similar
Familiarity with Unix and Windows operating systems
Knowledge of relational databases (RDBMS), including ability to read and write SQL queries. Oracle/MySQL preferred.
Experience with video, mobile, and rich media campaigns.
Eagerness to get hands-on to figure out how things work.
#LI-MG1

About Amobee
The world’s leading independent advertising platform, Amobee unifies all advertising channels—including TV, programmatic and social—across all formats and devices. We provide marketers with streamlined, advanced media planning capabilities powered by in-depth analytics and proprietary audience data. Our platform and technology, provides the most advanced advertising solutions for the convergence of digital and advanced TV— including linear TV, over the top, connected TV, and premium digital video. Enabling advertisers to plan and activate across more than 150 integrated partners, including Facebook, Instagram, Pinterest, Snapchat and Twitter.

Amobee has been named to Fortune’s Top 10 Best Workplaces in Advertising and Marketing. Amobee’s platforms have been widely recognized amongst our industry winning numerous awards in technology innovation, see all Amobee Awards. We are a wholly owned subsidiary of Singtel, one of the largest telco companies in the world, reaching over 700 million mobile subscribers in 21 countries. Amobee operates across North America, Europe, Middle East, Asia and Australia. For more information, visit amobee.com or follow @amobee

In addition to our great environment, we offer a competitive base salary, employee development programs and other comprehensive benefits. Please send a cover letter along with your resume when applying to the position of interest located at Amobee.com. We are an Equal Opportunity Employer. No phone calls and no recruiting agencies, please.",3.7,"Amobee
3.7",Singapore,"Redwood City, CA",501 to 1000 employees,2005,Company - Private,Advertising & Marketing,Business Services,$1 to $2 billion (SGD),-1
33,Data Engineer,"Wavemaker Partners is Southeast Asia’s leading early-stage venture capital firm investing in enterprise and deep tech companies.

Today, most businesses ranging from tech startups to Fortune 500 companies have the capability to collect and analyze relevant data. This has allowed them to develop fact-based strategies that drives better business decisions.
However, Data Analytics still remains inaccessible for the vast majority of traditional SMEs.

This is because existing analytics products are either too complicated to set up, difficult to operate or expensive for most businesses. This forces business owners to make business decisions by either guessing or using their gut. And they are often wrong.

At Konigle we are building the most actionable and useful analytics tool for business owners enabling them to make decisions based on data and not guesswork or instinct.

We are a well capitalised startup backed by leading investors in South East Asia.

The Role

We are looking for a Software Engineer (1-5 years of hands on experience) to join the founding team in Singapore. As we are still a very small team (<10>

Your work will be to help us build and improve our rapidly growing data infrastructure. Our analytics engine works with unstructured and semi-structured data in a variety of formats.

While we are a young company, we are committed to helping anyone who joins grow professionally and take an active approach to ensuring that happens. If you so wish, we can grant you opportunities to play a role in different aspects of company-building from hiring for the team to acquiring customers to help you develop a well-rounded skill-set. All our past hires have gone on to do great things and at the end of your time here, we will personally assist and help you to move on to your next phase of growth.
Requirements
2+ years working experience
Solid programming fundamentals.
Understanding of the balance between perfection and delivering value in a timely manner.
Experienced with cloud platforms like AWS,Google Cloud or Azure.
Strong proficiency in either Python, Java/Scala or Go.
Experience with large growing datasets.
Experience with Docker, Kubernetes.
Bonus points for
Experience working in a startup
Experience scaling SaaS platforms
Expertise with data streaming + computation frameworks like but not limited to - Spark and Kafka.
$48k – $96k • 0.1% – 0.5%",-1,Konigle,Singapore,-1,-1,-1,-1,-1,-1,-1,-1
34,Data Engineer,Data Engineer,3.7,"Vital
3.7",Singapore,"Singapore, Singapore",Unknown,2006,Government,Government Agencies,Government,Unknown / Non-Applicable,-1
35,Data Engineer,"Responsibilities
Design and implement python-based large-scaled web crawling tools
Build and enhance auto data processing pipelines
Track and monitor the data flow
Troubleshoot, diagnose and resolve issues raised by customers
Constantly analyze, enhance and seek to improve the flow on various metrics
Requirements
Diploma/Bachelor Degree in a relevant field
At least one year python development experience
Knowledge with asynchronous event-driven programming is a plus
Knowledge with MySQL database and SQL statements
Knowledge with a No-SQL database (Redis preferred) is a plus
Familiar with basic web page structure like HTML and CSS
Familiar with GIT repository tool
Must be a TEAM player
Must have logical thinking and good problem-solving ability",-1,Breakthrough Resources PTE LTD,Singapore,"Singapore, Singapore",Unknown,-1,Company - Private,-1,-1,Unknown / Non-Applicable,-1
36,Data Engineer,"Roles & Responsibilities

3-5 yeras experince in Data Engineer.

Able to write scripts on either SQL/ Python;

Understanding how to parse common response data formats like XML, JSON, YAML

Design and implement RESTful API Lifecycle

Perform RESTful API integrated and unit testing;

Design and implement RESTful API documentation

Experience in the following area will be an added advantage:
Able to perform data preparation tasks – data fusion, cleansing, masking, augmentation, etc.
Understands and implement GraphQL RESTful API
Able to perform some server administration tasks on Windows and Linux.
[CANDIDATES WHO REQUIRE WORK PASSES NEED NOT APPLY]",4.4,"ITCAN PTE. LIMITED
4.4",Singapore,"Singapore, Singapore",1001 to 5000 employees,2004,Company - Private,IT Services,Information Technology,$100 to $500 million (SGD),-1
37,Data Engineer,"Global Role
Competitive Remuneration
Based in Singapore

Our client is a global private markets investment group with more than 10 offices worldwide. A strong advocate of long term and responsible practices and ownership, they seek to hire a Data Engineer Professional to be based in Singapore.

Your responsibilities:-

Development and enhancement of analytics-related services using Python, SQL, Java and other technologies.
Developing leading POCs to create breakthrough solutions, performing exploratory and targeted data analyses and support dashboard development and maintenance using data visualization software.
Implement new business requirements in the core systems.
Fulfill ad-hoc data reporting requests.

A good university degree with an emphasis in IT with at least 7 years of experience in Quantitative Engineering/Development capacity preferably in the Private Equity Domain. Strong programming skills (C++, Java, Python and etc). Good working experience in Agile Development Methodologies, particularly in TDD.

Above all, you must have excellent communication and interpersonal skills. Ability to engage at all levels, multi-task and to work under pressure. You are highly motivated, energetic and enthusiastic with the gravitas and confidence to work within a fast-moving environment and deal with your internal and external stakeholders.",-1,Talent Insight,Singapore,"Singapore, Singapore",1 to 50 employees,-1,Company - Private,-1,-1,Unknown / Non-Applicable,-1
38,Associate Software Engineer - Data and Analytics/Data Analyst,"Associate Software Engineer - Data and Analytics/Data Analyst

About Equinix

At Equinix, we make the internet work faster, better, and more reliably. We hire talented people who thrive on solving hard problems and give them opportunities to hone new skills, try new approaches, and grow in new directions. Our culture is at the heart of our success and it’s our authentic, humble, gritty people who create The Magic of Equinix. We share a real passion for winning and put the customer at the center of everything we do.

We are looking for bright and enthusiastic graduates who love to learn and want to make an impact on the world. Join the Equinix team and shape the future of cloud computing and enterprise connectivity at one of the Fastest Growing Technology Companies in America (Forbes).

Job Description

Data and Analytics team focuses on next generation big data platform, data pipeline, data science and data visualization need for better hindsight, insight and foresight for Equinix. This role will be more focused on Data Visualization/Data Artist pillar.

As a key member of the Data and Analytics team, you will be responsible for interpreting patterns, trends and meaningful insights from data provided and help business take right decision. You will be responsible for end to end development lifecycle from design, implementation, and testing with a focus on delivering solutions against business goals, technical requirements, and platform engineering standards.

Responsibilities/Tasks
Develop visualization tasks to support above projects
Develop storyline-based analytics dashboard to support above projects
Develop data catalogue and data lineage for Analytics
Be a proactive self-starter and take responsibility for feature-focused unit and system testing
Skills
Experience in using SQL database or NoSQL Databases
Experience using Tableau, Power BI and other visualization tools
Experienced in designing “data exploratory” & “storyline-based analytics dashboard/ wireframes/ prototypes”
Familiarity with graphic design, data visualization and user experience
Strong analytical, conceptual and problem-solving abilities
Soft Skills
Self-Motivated individual with ability to learn and explore on own.
Thrives in a fast-paced environment and demonstrates the technical ability.
High ownership, self-sufficient, hands-on team member with a keen desire to drive quality and maintain application stability.
Strong verbal and written communication skills.
Good analytical & debugging skills",3.8,"Equinix
3.8",Singapore,"Redwood City, CA",5001 to 10000 employees,1998,Company - Public,Enterprise Software & Network Solutions,Information Technology,$10+ billion (SGD),-1
39,Data Engineer,"Data Engineer

Responsibilities:
Design and develop queries, view and stored procedures. Perform statistical analysis of data.
Database design and ensure compliance of all database design and performance requirements
Development and maintenance of database architecture, ensuring the continued operation of the database
Responsible for design and development of ETL processes, ensuring they are aligned with business needs and performance requirements
Ensuring that the database meets the business needs of various departments
Requirement:
Bachelor’s degree or above
1-3 years of working experience in data development, with clear evidence of analytical thinking.
Strong hands-on ability in data analysis and mining, at least familiar with the programming language and at least one database;
Good programming skills in using SQL query statements, tableau analysis, R/shell/c(c++)/java/python, etc.
Culture & Benefits:
We promote listen, care and improve culture
We want our talents grow together with us and continues seeking for improvement.
Experience the energetic international working environment
Great benefit and regular staff event/activity
Attractive Annual Bonus depending on the company's revenue & performance

Working Location: Walking distance to Tanjong Pagar MRT

Working Hours: Monday-Friday (9am-6pm)

Job Type: Full-time

Experience:
Database Administration: 1 year (Preferred)
Work eligibility status:
Eligible to work in Singapore and do not need work sponsorship (Preferred)",-1,Wechain Fintech Pte. Ltd.,Singapore,-1,-1,-1,-1,-1,-1,-1,-1
40,Data Engineer,"Roles & Responsibilities

Job Description:
Responsibilities include understanding ETL & Data Engineering requirements, architecture design, development of etl mapping and framework using SQL, Informatica, Python, Exasol, BigQuery. This is a technical position providing hands-on delivery role, working with the cross-functional teams, while ensuring excellent cross functional relationship.

Singaporean.

Job Details:
Advanced working SQL knowledge and experience working with relational databases, query authoring (SQL) as well as working familiarity with a variety of databases.
Build the infrastructure required for optimal extraction, transformation, and loading of data from a wide variety of data sources using SQL and Google ‘big data’ technologies.
Build processes supporting data transformation, data structures, metadata, dependency and workload management.
Work with stakeholders including the BSA, Report developers, Data and Design teams to assist with data-related technical issues and support their data infrastructure needs.
Additional responsibilities include troubleshooting, maintenance, and optimization or enhancement of existing processes.
Partner with engineering leads and architects to define & coordinate technical design.
Design and code reviews to ensure standards and quality level for the build
Performance tuning of ETL jobs to meet SLA
Prepare technical documentations on the deliverables
Identify, define and implement best practices for process improvements for SDLC management

Skills:
Experiences:
Must have 6 to 10 years of experience using SQL, Informatica, Python.
Must be hands-on and have working experience in SQL, Informatica 10.x, Python.
Working experience with Exasol, Google Bigquery is a big plus.
Hands-on experience in development using best practices and standards on Informatica products specifically PowerCenter 9.x/10.x and Web Service Transformation
Solid working skills preferably in Oracle RDBMS, SQL, PL/SQL and ODS/3NF db design considering performance and SLA.
Strong design skills with a proven track record of success on large/highly complex projects preferably in the area of Enterprise Apps and Integration. Must have the ability to communicate technical issues and observations. Must have experience in cross functional domain and end to end knowledge of business and technology.
Technical and functional knowledge in Oracle EBS & Siebel CRM are preferred.
Must possess excellent verbal and written communication skills. Must be able to effectively communicate & work with fellow team members and other functional team members to coordinate & meet deliverables.
[CANDIDATES WHO REQUIRE WORK PASSES NEED NOT APPLY]",-1,CLOUD KINETICS SOLUTIONS PTE. LTD.,Singapore,-1,-1,-1,-1,-1,-1,-1,-1
41,Data Engineer,"Date: 19/02/2020 Entity : AXA GO Singapore Pte Ltd Direction: AXA REV Job Title: Data Engineer Contract: Permanent Collective Agreement Classification: Specialist / Sr. Specialist Workplace: Singapore Contacts:
Would you like to wake up every day driven and inspired by our noble mission and to work together as one global team to empower people to live a better life?

About the role:
As Data Engineer in AXA REV team in Singapore (part of larger REV team in Paris, Lausanne and San Francisco) you will work alongside a talented pool of Data Scientists, Data Engineers, Software Engineers, Product Managers and Domain Experts. Your main mission will be to provide your technical expertise both

to shape the data strategy of the company and to provide actual solutions to business challenges faced currently by operational entities.

Responsibilities:
Leverage the formalization of appropriate problems, propose solutions to problems using technical expertise
Support the development and deployment of machine learning models along with Data Scientists for insurance related applications like claims and fraud analytics, IOT, underwriting etc.
Support the team in architecting infrastructure, technology stack and data pipelines required for the robust and scalable ingestion, extraction, transformation of data for the purpose of feature engineering and modelling
Design and develop clean, documented and easy to maintain code. Help making the codes for existing applications more efficient, improve functionalities, run tests etc.

Contribute to the data strategy of the company:
Link business needs to analytical solutions
Build and promote data strategic assets for the business: marketing, products, services and tools
Maintain and evolve the part of the innovation process linked to the data science and data engineering activity
Present and promote solutions through relevant communities and committees
CANDIDATEâ€™S PROFILE

Technical skills: Good knowledge and experience in Spark batch jobs (RDD/Dataframe), and Scala; Experience with AWS Stack (EMR, S3, Lambda, Athena etc.); Strong SQL experience; Good knowledge of data processing and how to optimise it; Ability to be independent on complex tasks which require business analysis Who you are:
Bachelors/Masters in Computer Science Engineering or related field; Relevant work experience as Data Engineer or related field; You have strong programming skills in a language of your choice (Python, R, Java, Scala, etc.); You have strong analytical and problem solving skills;
You are a self-starter with ability to work with minimal supervision; looking for creating impact using your work; you take ownership of your work in a dynamic environment and as a team player You are open to adopting new technologies. You are dynamic, curious and eager to learn Ability to work into multi-disciplinary team and also autonomously; Good communication and listening skills (fluent in Englishâ€”both written and spoken) Curiosity and innovation capability; Results focused and business oriented; Flexibility to travel abroad, mainly in the SE Asia region for short business trips; Experience:

3 to 6 years of strong professional experience;
Work experience in an international environment is a plus.

Looking for Data Engineer who can provide technical expertise bothto shape the data strategy of the company and to provide actual solutions to business challenges faced currently by operational entities.",-1,AXA Group Operations Malaysia Sdn Bhd,Singapore,-1,-1,-1,-1,-1,-1,-1,-1
42,Data Engineer,"Roles & Responsibilities

Responsibilities include understanding ETL & Data Engineering requirements, architecture design, development of etl mapping and framework using SQL, Informatica, Python, Exasol, BigQuery. This is a technical position providing hands-on delivery role, working with the cross-functional teams, while ensuring excellent cross functional relationship.

Job Requirements:
Advanced working SQL knowledge and experience working with relational databases, query authoring (SQL) as well as working familiarity with a variety of databases.
Build the infrastructure required for optimal extraction, transformation, and loading of data from a wide variety of data sources using SQL and Google 'big data' technologies.
Build processes supporting data transformation, data structures, metadata, dependency and workload management.
Work with stakeholders including the BSA, Report developers, Data and Design teams to assist with data-related technical issues and support their data infrastructure needs.
Additional responsibilities include troubleshooting, maintenance, and optimization or enhancement of existing processes.
Partner with engineering leads and architects to define & coordinate technical design.
Design and code reviews to ensure standards and quality level for the build Performance tuning of ETL jobs to meet SLA Prepare technical documentations on the deliverables Identify, define and implement best practices for process improvements for SDLC management

Skills:
6 to 10 years of experience using SQL, Informatica, Python.
Hands-on and have working experience in SQL, Informatica 10.x, Python.
Working experience with Exasol, Google Bigquery is a big plus.
Hands-on experience in development using best practices and standards on Informatica products specifically PowerCenter 9.x/10.x and Web Service Transformation Solid working skills preferably in Oracle RDBMS, SQL, PL/SQL and ODS/3NF db design considering performance and SLA.
Strong design skills with a proven track record of success on large/highly complex projects preferably in the area of Enterprise Apps and Integration.
Must have the ability to communicate technical issues and observations.
Must have experience in cross functional domain and end to end knowledge of business and technology.
Technical and functional knowledge in Oracle EBS & Siebel CRM are preferred.
[CANDIDATES WHO REQUIRE WORK PASSES NEED NOT APPLY]",-1,NICOLL CURTIN TECHNOLOGY PTE. LTD.,Singapore,-1,-1,-1,-1,-1,-1,-1,-1
43,Data Engineer,"The Offer

Join a startup that provides excellent opportunities for career progression
Opportunity to work with large datasets
Great work environment The Employer
Snaphunt is an AI enabled hiring platform that leverages technology to source, screen, and shortlist talent with a skills and culture fit for our clients open roles.

We are fundamentally changing the way middle- senior level white collar professionals find jobs and companies hire their specialist talent and are making hiring more convenient, transparent, accurate and affordable. We have recently gone live in Singapore and are backed by top notch venture capitalists.

The Job
As a result of our accelerated growth, we are aggressively expanding our Technology and Data Science team in Singapore.

You will be responsible for :
Design and develop highly scalable, end-to- end pipeline for processing and analysing large volumes of complex data
Extraction, transformation, loading and integration of data from various sources.
Contribute to continual improvement by identifying and incorporating new and emerging ETL technology
Provide technical expertise to identify, evaluate and implement data services and tools to support data storage structures, data validation, data mining and data cleansing
Working with stakeholders to understand needs with respect to data structure, availability, scalability and accessibility
Build reusable components across different data providers
Ensure high standards of data governance

The Profile

You possess a degree in Computer Science, Applied Mathematics, Engineering or related field.
You have at least 2 years experience, ideally as a Data Engineer or a similar role.
You demonstrated experience working with large and complex data sets as well as experience analysing volumes of data.
You possess strong knowledge of Python, R
You are experienced in collecting and ingesting raw data at scale including but not limited to working with scripts, APIs, web scraping, writing SQL queries
Expertise in Artificial Intelligence, Computer Vision, Deep Learning, Machine Learning, Data Modelling/ Statistical Modelling and Extraction, Transformation & Load (ETL) would be highly valuable.
You possess strong analytical skills and are comfortable dealing with numerical data
You are a self-starter and demonstrate a high level of resilience
You are highly goal driven and work well in fast paced environments

Ref : 87117803

As a result of our accelerated growth, we are aggressively expanding our Technology and Data Science team in Singapore.",-1,SnapHunt Pte Ltd,Singapore,-1,-1,-1,-1,-1,-1,-1,-1
44,Data Engineer,"On behalf of our Client who is in the Pharmaceutical industry, we are sourcing for a Data Engineer to join their growing team of data analytics team to expanding and optimizing our data and data pipeline architecture, as well as optimizing data flow and collection for cross functional teams. The ideal candidate is an experienced data pipeline person who enjoys optimizing data systems and building them from the ground up. He/She may even re-designing our company’s data architecture to support our next generation of products and data initiatives. Job Responsibilities: Create and maintain optimal data pipeline architecture, Assemble large, complex data sets that meet functional / non-functional business requirements. Identify, design, and implement internal process improvements: automating manual processes, optimizing data delivery, re-designing infrastructure for greater scalability, etc. Apply architecture and system design theories and principles, perform complex work in research, design and development of new or existing products, tools and processes required for the operation, maintenance and testing of products. Build the infrastructure required for optimal extraction, transformation, and loading of data from a wide variety of data sources using SQL and AWS Azure ‘big data’ technologies. Build analytics tools that utilize the data pipeline to provide actionable insights into customer acquisition, operational efficiency and other key business performance metrics. Embed DevOps processes in delivery – ensure usability is front of mind in Tech Product development. Keep our data separated and secure across national boundaries through multiple data centers and Azure platforms. Job Requirements: Degree in Computer Science, Statistics, Informatics, Information Systems or another quantitative field More than 5 years of experience in a Data Engineering Advanced working SQL knowledge and experience working with relational databases, query authoring (SQL) as well as working familiarity with a variety of databases. MUST HAVE: Experience building and optimizing ‘big data’ data pipelines, data architectures and data sets. Strong analytic skills related to working with unstructured datasets. Build processes supporting data transformation, data structures, metadata, dependency and workload management. Working knowledge of message queuing, stream processing, and highly scalable ‘big data’ data stores. Experience with big data tools: Hadoop, Hive, Kafka, ELK (ECE). Experience with relational SQL and NoSQL databases Experience with mission-critical production development in following languages and frameworks a plus Languages: Java, Python, Web (HTML5, CSS, JS, XML, TS), Golang, VBA Frameworks: Angular, .NET, SciKitLearn, SciPy, NumPy. Experience with data pipeline and workflow management tools: Airflow, Apache NiFi, Redis, Microsoft Office, Sharepoint. Experience with Azure cloud services Experience with stream-processing systems: Storm, Spark. Experience in Microsoft PowerBI implementation (Custom components, DAX, M) **NOTE: Due to the current COVID19 situation in Singapore, we regret that we WILL NOT be able to conside job applications from overseas. Please send your updated CV in MS Words format to Christopher Wong at christopher.. We regret that only shortlisted candidates will be notified. GMP Technologies (S) Pte Ltd | EA Licence: 11C3793 | EA Personnel: Christopher Wong | Registration No: R1104673

Minimum of 5 year(s) experience needed for this position",-1,GMP TECHNOLOGIES S PTE LTD,Singapore,-1,-1,-1,-1,-1,-1,-1,-1
45,Data Engineer,"Job Description :
If you are an experienced and passionate Data Engineer, this is the opportunity for you.
Excellent career opportunity to gain experience in quantitative data analytics or machine learning data model development for Cybersecurity / Network Infrastructure.
Be at the forefront of innovation working in a high performance and fun team.
Mandatory Skill(s)
Bachelors in Computer Science or Computer Engineering or Information Technology or Mathematics or Statistics or Data Science;
At least 2 years of working experience in quantitative data analytics or machine learning data models;
Experience using open source data science tools such as R, Python, TensorFlow and GPU computing to deploy and manipulate large data sets;
Experience in solutions using technologiessuch as Hadoop / Hive / Hbase / Greenplum / NoSQL;
Deep knowledge of Analytics model/software and tools with the ability to conceptualize, architect the key components and to develop prototypes using statistical software packages such as R / SAS / SPSS;
Extensive experience working with very large data sets,data visualization, data mining, and data cleansing/transformation and machine learning;
Proven track record of solving challenging problems by applying advanced analytics;
Good analytical ability, conceptual thinking, planning and organisational skills.
Desirable Skill(s)
Good understanding of Artificial Intelligence, Machine Learning and Deep Learning concepts.
Responsibilities
Drive and conceptualise the new programs or initiatives related to the use of big data to improve cybersecurity;
Architect the overall data analytics platform to support the deployment of the analytics models, applications and visualization of the results;
Build analytics tool that uses data pipeline to provide actionable insights to the team on big data related issues;
Design and implement data pipelines (real-time and batch) to incorporate new big data sets;
Applying feature transformations for machine learning models on new data sets;
Identify cybersecurity use cases and develop data analytics rules or data models to deliver the use case outcomes;
Continuously, cleansing, verifying, monitoring and testing the system to ensure optimized performance of the models;
Work with vendors to develop data analytics systems and validate accuracy of data models developed.

Job Description : If you are an experienced and passionate Data Engineer, this is the opportunity for you.Excellent career opportunity to gain experience in quantitative data analytics or machine learning data model development for Cybersecurity /",-1,Sciente Consulting Pte. Ltd,Singapore,-1,-1,-1,-1,-1,-1,-1,-1
46,Data Center Engineering Operation (DCEO) Trainee,"The Infrastructure Operations (Data Center) Team is the backbone of AWS, supporting the rapidly growing AWS business and customers 24/7. We are committed to maintain the physical infrastructure of AWS, ensuring the standards for operational performance in the areas of safety, security, availability, productivity, capacity, efficiency, and cost.

In the Infrastructure Operations (Data Center) Team, you will have the chance to work on the most advanced technologies in a DYNAMIC environment with expanding opportunities.
If you enjoy working in a strong and close-knit diverse team, Infrastructure Operations (Data Center) Team is the place to be!


Data Center Engineering Operation (DCEO) is seeking for individuals who are motivated, self-starter, eager to learn, passionate and committed to join us. You will spend 12 months on the trainee program and by the end of it, your progression will be evaluated to see if you have what it takes to join our successful team and be a full time Amazonian


Basic Qualifications

Basic Qualifications:
· Any engineering related discipline
· Interest in maintenance of a Data Centre or Critical space facility
· Strong attention to detail.
· Ability to prioritize in complex, fast-paced environment.
· Eagerness to learn/Motivated/Self-starter
· Good communication and co-ordination skills
· This position also has a physical component requiring the ability to lift rack equipment up to 4.5kg; it may require working in cramped spaces or in elevated locations while adhering to health & safety guidelines


Preferred Qualifications

Preferred Qualifications:
· Degree/Diploma in Electrical & Electronics/Mechanical/Building Services/Facilities Management/any related Engineering discipline
· Excellent communication skills (both verbal and written English)
· Data Center Engineering/Operations Experience


Amazon is committed to a diverse and inclusive workplace. Amazon is an equal opportunity employer, and does not discriminate on the basis of race, national origin, gender, gender identity, sexual orientation, disability, age, or other legally protected status.",4.1,"Amazon
4.1",Singapore,"Seattle, WA",10000+ employees,1994,Company - Public,Internet,Information Technology,$10+ billion (SGD),"Google, Microsoft, Walmart"
47,Data Engineer,"Job Description :
About the Client
Our client is a fast-growing investment company that involved in cryptocurrency and blockchain industries.

Main Duties & Responsibilities
Data cleaning, processing, convert and load the data to the target database;
Have a certain understanding of the business knowledge involved in system, and reasonably plan and construct the system from the data
Write batch scripts and optimize them;
Familiar with data cleansing, SQL statements, and one of Java or Python languages. Candidate Profile
Bachelorâ€™ Degree in Computer Science/Information technology or related field
Design and develop query statements, views and stored procedures, and conduct statistics and analysis of data;
Be responsible for the design of database and ensure that it meets the database design specifications and performance requirements;
Responsible for the development and maintenance of each link under the data warehouse architecture to ensure the normal operation of the data warehouse;
Responsible for the design and development of ETL process to ensure that it meets the business requirements and performance requirements;
Responsible for the business query of data warehouse and meeting the business requirements of each department;
Be responsible for writing relevant technical documents. Interest & Apply
Advance your career to the level with this unique opportunity in Singapore. To further consult on this role, please reach out to Hannah via hannah.tiong@springasia.com for a confidential chat. All shortlisted candidates will be contacted.

Job Description : About the ClientOur client is a fast-growing investment company that involved in cryptocurrency and blockchain industries.Main Duties & Responsibilities * Data cleaning, processing, convert and load the data to the target data",-1,Spring Professional Malaysia Sdn Bhd,Singapore,-1,-1,-1,-1,-1,-1,-1,-1
48,Data Engineer,"Job Description :
Job Roles & Responsibilities

Develop and design solutions for data analysis in healthcare domain
Identify technical requirements from business requirements
Work with team to design and implement end-to-end technical solutions
Document solution requirements and architecture
Work with customer for testing and deployment of solution

Job Requirements

3+ years of developing and deploying mission-critical enterprise applications
Good experience with Azure (or other cloud provider), DevOps
Bachelor of Science degree in Engineering (any) or equivalent
Understanding of modern enterprise architecture (security, reliability, etc.)
Understanding of Web Services and network architecture concepts
Experience in a role interfacing with customers
Development experience using Python or C#
Data modeling experience (using any RDBMS) and intermediate SQL
NoSQL storage engines and associated query languages
Experience developing data pipelines and dashboards (any: Power BI, Tableau, Qlik, etc.)
Experience with web services API and protocols (REST)
Experience with any Linux distribution and shell programming

Job Description : Job Roles & Responsibilities * Develop and design solutions for data analysis in healthcare domain * Identify technical requirements from business requirements * Work with team to design and implement end-to-end technical",2.0,"Wsh experts Pte Ltd
2.0",Singapore,"Singapore, Singapore",1 to 50 employees,-1,Company - Public,-1,-1,Unknown / Non-Applicable,-1
49,Software Engineer (Data),"As a data engineer, you are responsible for designing, developing, testing, and maintaining ETL (extract-transform-load) programs. These programs are used every day to handle a large amount of data coming from our products worldwide. Your work will influence users of our products as well as internal staffs from other departments. You will work collaboratively with other colleagues to make decisions on technologies and product features.
Job Description
Design and develop data pipelines to process a large amount of data from our products worldwide
Update and maintain existing data pipelines
Work with modern technology like Scala and Spark
Collaborate with other data engineers, web developers and data analysts on designing data models and product features
Job Requirements
In-depth understanding of data structures and other computer science fundamentals
Master at least one of the following programming languages: Python, Scala, Java
Experience with one or more of these technologies: Spark, Hadoop, Oozie, MySQL
Experience with Linux and Shell scripting
Passionate about programming and new technologies in the field",3.5,"Sea Limited
3.5",Singapore,"Singapore, Singapore",5001 to 10000 employees,2009,Company - Public,-1,-1,Unknown / Non-Applicable,-1
